序号,时间(s),电压,阻抗
147,18.417,-1.3473452995785706,7338.32666
148,18.543,-1.3490398158875312,7338.975098
149,18.669,-1.3503808211993114,7337.628418
150,18.795,-1.3513343009397814,7340.251465
151,18.921,-1.3520313392566694,7342.609375
152,19.047,-1.3527047430362082,7339.502441
153,19.173,-1.3535820052542993,7335.772461
154,19.299,-1.3547879292742084,7339.561523
155,19.425,-1.35629608858896,7340.320801
156,19.551,-1.3579385117678093,7340.558594
157,19.677,-1.359456894799842,7340.413574
158,19.803,-1.360567900188772,7337.424316
159,19.929,-1.3610228324120077,7337.857422
160,20.055,-1.3606578958595217,7343.484375
161,20.181,-1.359438164906699,7336.987305
162,20.307,-1.3574910302401533,7339.083984
163,20.433,-1.3551137991058528,7338.040527
164,20.559,-1.3527383727912283,7336.23877
165,20.685,-1.350848824155829,7338.109863
166,20.811,-1.3498696645439616,7339.249512
167,20.937,-1.3500591534181365,7337.353027
168,21.063,-1.3514419194434126,7338.400391
169,21.189,-1.3538006216068375,7337.868164
170,21.315,-1.3567269128031345,7338.189453
171,21.441,-1.359715177402196,7339.96582
172,21.567,-1.3622732554087973,7341.773438
173,21.693,-1.364023925414963,7337.98877
174,21.819,-1.3647762116144524,7339.223145
175,21.945,-1.3645535163676015,7342.955566
176,22.071,-1.3635751449467381,7336.553711
177,22.197,-1.3621975111129887,7343.428223
178,22.323,-1.3608295875021208,7339.102051
179,22.449,-1.3598430388107223,7340.966797
180,22.576,-1.3594976659662021,7338.830566
181,22.701,-1.3598947064700828,7338.918945
182,22.827,-1.3609603719371628,7344.099121
183,22.953,-1.3624584889146625,7336.377441
184,23.079,-1.3640322994172749,7340.013672
185,23.205,-1.3652741437565992,7338.49707
186,23.331,-1.3658160706147784,7340.636719
187,23.457,-1.3654245963613734,7340.779785
188,23.583,-1.3640718771415896,7339.866699
189,23.709,-1.361955060368603,7339.616699
190,23.835,-1.3594527235343317,7339.76123
191,23.961,-1.357031225100006,7339.313477
192,24.087,-1.355129886502067,7342.270996
193,24.213,-1.3540594465151417,7341.956543
194,24.339,-1.3539434716432264,7339.350098
195,24.465,-1.354715414299459,7339.019043
196,24.591,-1.3561618934357222,7341.311523
197,24.717,-1.3579890477024537,7338.332031
198,24.843,-1.3598869925580757,7336.549805
199,24.969,-1.3615731842347338,7336.580566
200,25.095,-1.3628084048544262,7339.786621
201,25.221,-1.3633965928038358,7339.192871
202,25.347,-1.3631905687817223,7341.365723
203,25.473,-1.3621204192950283,7341.462402
204,25.599,-1.3602412549069025,7337.484863
205,25.725,-1.3577741136728454,7335.893066
206,25.851,-1.3551061530572324,7341.679688
207,25.977,-1.3527331255552983,7338.247559
208,26.103,-1.351155782781021,7340.994141
209,26.229,-1.3507614955354148,7338.410645
210,26.355,-1.3517255160109383,7338.402832
211,26.48,-1.3539592480730374,7338.401855
212,26.607,-1.357122315590329,7340.34668
213,26.733,-1.3607003225337075,7336.723145
214,26.858,-1.364129059747226,7346.411621
215,26.985,-1.3669272739562954,7337.355957
216,27.111,-1.3687978928343658,7337.394043
217,27.237,-1.3696724030538898,7336.604004
218,27.363,-1.369693205277469,7338.218262
219,27.489,-1.3691469775798426,7338.705078
220,27.614,-1.3683758934780543,7336.242188
221,27.741,-1.3676964535049323,7338.990234
222,27.867,-1.3673443338237348,7336.710938
223,27.993,-1.367446890830543,7336.124023
224,28.119,-1.368014644094109,7334.859375
225,28.245,-1.3689428117677294,7338.461426
226,28.371,-1.3700214490768323,7339.881348
227,28.496,-1.3709626345743389,7338.631348
228,28.623,-1.3714554137271904,7339.4375
229,28.748,-1.3712458797340412,7343.665527
230,28.875,-1.370217937710625,7344.306641
231,29.001,-1.3684397887672386,7335.827148
232,29.127,-1.3661542269978735,7335.624023
233,29.252,-1.3637182634653933,7337.472656
234,29.378,-1.3615181408988533,7336.027832
235,29.504,-1.3598877870020758,7335.312988
236,29.631,-1.3590492036979958,7335.085938
237,29.757,-1.3590837944712386,7337.786621
238,29.883,-1.3599348550065762,7339.342773
239,30.009,-1.3614317322776894,7335.794922
240,30.134,-1.3633231192256494,7332.334961
241,30.261,-1.3653138229681563,7336.751465
242,30.386,-1.3671048033562931,7337.947754
243,30.513,-1.3684335016322764,7337.729492
244,30.639,-1.369109065270227,7338.54834
245,30.764,-1.3690407000997715,7336.340332
246,30.89,-1.3682592548383252,7340.42627
247,31.016,-1.3669258206574257,7334.365723
248,31.143,-1.365314082431935,7337.020508
249,31.269,-1.3637581787984447,7338.847656
250,31.394,-1.3625754912700765,7339.30957
251,31.52,-1.361989542339123,7339.677246
252,31.647,-1.3620793092479473,7339.722656
253,31.772,-1.3627698922329876,7336.346191
254,31.898,-1.3638645015761153,7337.165039
255,32.024,-1.3651040469411206,7336.428223
256,32.15,-1.3662325656301892,7334.749023
257,32.276,-1.3670493419137546,7341.633789
258,32.402,-1.3674387248799242,7336.052246
259,32.528,-1.3673764430115312,7337.368652
260,32.654,-1.3669130249373869,7338.600586
261,32.78,-1.3661362072208192,7335.145996
262,32.906,-1.365120950040924,7339.380371
263,33.032,-1.3638872283387027,7337.172852
264,33.158,-1.3623909962881031,7337.622559
265,33.284,-1.3605598942601953,7339.650391
266,33.41,-1.3583585117199748,7338.520996
267,33.536,-1.3558509851940395,7339.775391
268,33.662,-1.3532319160501027,7334.213379
269,33.789,-1.3508110565971723,7337.677734
270,33.914,-1.3489533913774732,7337.835449
271,34.04,-1.3479901529178997,7337.838867
272,34.166,-1.348125056313937,7339.313965
273,34.293,-1.349364020681336,7336.995605
274,34.418,-1.3514953746505094,7335.357422
275,34.544,-1.3541344228416705,7338.574707
276,34.67,-1.356821695771084,7339.196289
277,34.796,-1.359143489979677,7335.885254
278,34.922,-1.3608386868943398,7340.309082
279,35.048,-1.3618641957938105,7342.437012
280,35.174,-1.3624045489186198,7337.994629
281,35.301,-1.3628242192772317,7339.223145
282,35.426,-1.363571529732529,7337.755859
283,35.552,-1.3650524400842954,7336.972168
284,35.678,-1.3675043798715414,7342.618652
285,35.804,-1.3709088835603938,7337.410156
286,35.93,-1.37497499448352,7337.946289
287,36.056,-1.3792013656987738,7339.464844
288,36.182,-1.3829959995766143,7332.536133
289,36.309,-1.3858129217573512,7338.834473
290,36.434,-1.3872631864594485,7339.646973
291,36.56,-1.3871744529528267,7340.915527
292,36.686,-1.385598961583088,7338.375488
293,36.812,-1.382786943430868,7341.691406
294,36.938,-1.3791428638755205,7330.995117
295,37.064,-1.375173263457734,7338.651855
296,37.19,-1.371428603146577,7337.762695
297,37.316,-1.368438674278447,7336.294434
298,37.442,-1.366639577251641,7337.953125
299,37.568,-1.366295284687459,7336.661621
300,37.694,-1.3674313308165658,7329.585938
301,37.82,-1.3698087455875156,7335.757813
302,37.946,-1.3729565717742855,7338.29248
303,38.072,-1.3762568927160945,7336.214355
304,38.198,-1.3790593491667211,7338.099121
305,38.324,-1.3808010848060996,7339.076172
306,38.45,-1.381111516111304,7341.178711
307,38.576,-1.3798814343463133,7336.165039
308,38.702,-1.3772789314227296,7337.530762
309,38.828,-1.3737058897952017,7335.916504
310,38.954,-1.3697039606877994,7335.568359
311,39.08,-1.36583279499037,7338.412598
312,39.206,-1.362553553637186,7338.56543
313,39.332,-1.360151353346319,7335.78125
314,39.458,-1.3587147733130873,7337.604492
315,39.584,-1.3581652220752154,7339.280273
316,39.71,-1.3583112498930232,7338.380371
317,39.836,-1.3589036651145068,7340.165527
318,39.962,-1.3596811503565547,7337.868652
319,40.088,-1.3604085445509928,7336.129395
320,40.214,-1.3609118608118016,7337.311523
321,40.34,-1.3611075637702694,7340.243652
322,40.466,-1.3610163579848908,7341.756348
323,40.592,-1.3607507807450625,7340.222168
324,40.718,-1.3604745228674213,7341.020996
325,40.844,-1.3603453536627819,7336.04541
326,40.97,-1.3604630075930928,7338.149902
327,41.096,-1.3608425102930675,7341.225098
328,41.222,-1.3614237404996385,7335.755859
329,41.348,-1.3621134734368348,7338.029297
330,41.474,-1.3628412362047917,7337.193848
331,41.6,-1.363602291597065,7336.575195
332,41.726,-1.3644660739048329,7338.31543
333,41.852,-1.365544853624261,7336.516602
334,41.978,-1.366937072240656,7336.217773
335,42.104,-1.368672443733802,7336.371094
336,42.23,-1.3706835927599617,7339.507324
337,42.356,-1.3728129083601155,7336.939941
338,42.482,-1.3748454373381565,7341.678223
339,42.608,-1.376551126479868,7336.902344
340,42.734,-1.3777243287746284,7337.553711
341,42.86,-1.3782175252589883,7337.473145
342,42.986,-1.3779703072400091,7337.607422
343,43.112,-1.3770307731627598,7340.000488
344,43.238,-1.375560941291813,7345.28418
345,43.363,-1.3738193576517939,7335.941895
346,43.489,-1.372123404975193,7336.145996
347,43.616,-1.3708027988577034,7336.655273
348,43.741,-1.3701569983537347,7338.327637
349,43.868,-1.3704226999685551,7333.43457
350,43.994,-1.3717491431890703,7336.895508
351,44.12,-1.3741752141611316,7337.583496
352,44.245,-1.3776060699712962,7335.812988
353,44.372,-1.381795488739479,7335.281738
354,44.498,-1.3863461322637278,7337.384277
355,44.623,-1.3907372224092587,7335.210938
356,44.749,-1.3943803424486971,7334.656738
357,44.876,-1.3966981647036205,7336.855469
358,45.001,-1.3972199855934933,7335.947266
359,45.128,-1.3956832637177792,7336.015625
360,45.254,-1.392117188791196,7330.859375
361,45.38,-1.3868736428971007,7334.853516
362,45.505,-1.3805788480896597,7336.627441
363,45.632,-1.3740081627739928,7337.811035
364,45.758,-1.3679211840366183,7339.246582
365,45.883,-1.362912129534187,7335.647949
366,46.01,-1.3593205635948995,7333.415527
367,46.135,-1.357218535770937,7335.596191
368,46.261,-1.3564598430158574,7335.556641
369,46.387,-1.3567596891541231,7335.305176
370,46.514,-1.357774721303098,7338.760254
371,46.639,-1.3591675649615569,7335.717285
372,46.765,-1.3606512466555833,7334.805664
373,46.892,-1.362012395773915,7336.092285
374,47.017,-1.3631160921685073,7336.439941
375,47.143,-1.3639017761014205,7336.66748
376,47.269,-1.3643805909758837,7339.333008
377,47.395,-1.3646362601126079,7339.443848
378,47.521,-1.3648206319779759,7336.605469
379,47.647,-1.3651309435871066,7338.298828
380,47.773,-1.3657636782291447,7338.780273
381,47.899,-1.3668557350958597,7338.946777
382,48.025,-1.3684362686593603,7337.565918
383,48.151,-1.3704118189803036,7335.856934
384,48.277,-1.372591955583029,7336.830566
385,48.403,-1.3747421675331413,7335.39502
386,48.53,-1.3766395856828775,7334.698242
387,48.655,-1.3781118009395612,7332.393066
388,48.781,-1.3790530432450019,7334.120605
389,48.907,-1.3794252096487143,7334.404785
390,49.033,-1.3792566835034783,7333.956055
391,49.159,-1.3786457128939507,7338.576172
392,49.285,-1.3777612350640565,7337.530273
393,49.411,-1.3768250511150897,7337.713867
394,49.538,-1.3760650968643868,7331.08252
395,49.663,-1.375647823468889,7337.21875
396,49.789,-1.3756158589568184,7337.60791
397,49.915,-1.3758618053281728,7336.822266
398,50.041,-1.3761554653407921,7335.753418
399,50.167,-1.3762168460306792,7334.458496
400,50.293,-1.3758055021663291,7337.247559
401,50.419,-1.3747923402356317,7335.272949
402,50.545,-1.3731940852649354,7331.492188
403,50.671,-1.3711675365082747,7333.458496
404,50.797,-1.3689679036674176,7334.114258
405,50.923,-1.3668800152451268,7335.989746
406,51.049,-1.3651418516560136,7336.010254
407,51.175,-1.3638873291995404,7335.914063
408,51.301,-1.3631276620070134,7338.776855
409,51.427,-1.3627729489106275,7339.789551
410,51.553,-1.362680076131655,7339.192871
411,51.679,-1.362705526875503,7337.356445
412,51.805,-1.3627438010270743,7334.744629
413,51.931,-1.3627421072644195,7336.905762
414,52.057,-1.3626932776211738,7337.753418
415,52.183,-1.3626163221671066,7334.844238
416,52.309,-1.3625374045467011,7336.544922
417,52.435,-1.3624830214397552,7337.138672
418,52.561,-1.3624906200608835,7338.822266
419,52.687,-1.3626312371693499,7338.927246
420,52.813,-1.3630283548602007,7332.814941
421,52.939,-1.3638532551294338,7338.927246
422,53.065,-1.3652851471046545,7338.910156
423,53.191,-1.3674430505626087,7338.59668
424,53.317,-1.3703159388740316,7334.188477
425,53.443,-1.3737244560419688,7333.279785
426,53.569,-1.3773345452495869,7336.448242
427,53.695,-1.3807187288486156,7338.658691
428,53.821,-1.3834424620440926,7335.852051
429,53.947,-1.3851507249477737,7335.987793
430,54.073,-1.3856377343593345,7339.458008
431,54.199,-1.3848890047344513,7337.967773
432,54.325,-1.383086844212641,7336.479492
433,54.451,-1.3805737858682743,7338.662109
434,54.577,-1.3777781540001255,7337.09375
435,54.703,-1.3751185270712374,7335.383789
436,54.829,-1.3729125894896927,7341.287109
437,54.955,-1.371316824235238,7336.643066
438,55.081,-1.370314925310636,7338.603027
439,55.207,-1.3697557166555152,7335.700195
440,55.333,-1.3694233228473756,7337.24707
441,55.459,-1.3691135009978748,7337.379883
442,55.585,-1.3686927886537588,7335.346191
443,55.711,-1.368125628074701,7334.469727
444,55.837,-1.3674647380720906,7335.397949
445,55.963,-1.3668119388688669,7335.658203
446,56.089,-1.3662675280503935,7335.504395
447,56.215,-1.3658887882295199,7332.848633
448,56.341,-1.3656703728542259,7336.095215
449,56.467,-1.3655482790104736,7336.628418
450,56.593,-1.3654206195694183,7336.160645
451,56.719,-1.3651736203312055,7336.145508
452,56.845,-1.3647041392197174,7328.173828
453,56.971,-1.3639409871953208,7335.512207
454,57.097,-1.3628734433378153,7335.448242
455,57.223,-1.361584906561668,7334.575195
456,57.349,-1.3602714239446574,7334.98584
457,57.475,-1.359220082141516,7339.649414
458,57.602,-1.3587410363824135,7335.592285
459,57.727,-1.3590768148382428,7336.855957
460,57.852,-1.3603298192976818,7334.78418
461,57.979,-1.362440746780101,7338.497559
462,58.105,-1.3652227842147775,7338.806641
463,58.23,-1.3684256628970808,7333.524902
464,58.357,-1.3717899635875435,7336.686035
465,58.483,-1.3750678462855679,7338.539063
466,58.609,-1.3780210462140297,7337.864258
467,58.735,-1.3804290762895592,7335.443848
468,58.861,-1.3821278467873588,7334.633301
469,58.986,-1.3830645249656544,7334.04541
470,59.113,-1.383332096009872,7335.729004
471,59.238,-1.3831529398777709,7332.376953
472,59.364,-1.382805065574957,7333.05957
473,59.491,-1.3825135842096683,7337.742676
474,59.616,-1.3823534177085062,7332.681152
475,59.743,-1.3822126691945005,7334.910645
476,59.869,-1.3818395487015784,7339.711426
477,59.995,-1.3809521425818119,7335.476074
478,60.121,-1.3793590627486396,7330.643066
479,60.247,-1.3770387300572742,7336.994141
480,60.373,-1.3741498061665514,7333.59375
481,60.498,-1.370976680857219,7335.741211
482,60.625,-1.3678379634259092,7335.620605
483,60.751,-1.3649959122279323,7333.200684
484,60.876,-1.3625980625057543,7337.086426
485,61.002,-1.3606639503511404,7334.724609
486,61.129,-1.3591120776652181,7336.089844
487,61.254,-1.3578126153217238,7335.598633
488,61.38,-1.3566471860200713,7341.144043
489,61.506,-1.3555560627527086,7335.492676
490,61.632,-1.354558245289686,7333.80127
491,61.759,-1.3537413132494018,7336.855469
492,61.884,-1.3532297331349536,7334.07959
493,62.01,-1.3531460561860296,7340.40918
494,62.137,-1.3535763952127413,7333.396484
495,62.262,-1.354543339826037,7335.648438
496,62.388,-1.355986405479254,7334.37207
497,62.514,-1.357757273549465,7337.554688
498,62.64,-1.3596435554251176,7332.989746
499,62.766,-1.3614261331253055,7335.400879
500,62.892,-1.3629530813561472,7335.78418
501,63.018,-1.3641954101847529,7334.146484
502,63.144,-1.3652537572803494,7335.753906
503,63.27,-1.3663120635583732,7335.684082
504,63.396,-1.3675638817097164,7338.14502
505,63.522,-1.3691449851735646,7335.779785
506,63.648,-1.3710918167851815,7336.604004
507,63.774,-1.3733287526413995,7334.817383
508,63.9,-1.3756801190735977,7332.070801
509,64.026,-1.3779022713004192,7333.071777
510,64.152,-1.3797306222019332,7335.003418
511,64.278,-1.3809331297514487,7334.118164
512,64.404,-1.3813565355648028,7334.95459
513,64.53,-1.3809500310503409,7336.27002
514,64.656,-1.379758221769917,7338.822266
515,64.782,-1.3778900003234793,7336.010742
516,64.909,-1.375482910689513,7335.220703
517,65.034,-1.3726832368005029,7336.29541
518,65.16,-1.3696484498085584,7336.240234
519,65.286,-1.3665607988255917,7333.985352
520,65.412,-1.3636328171925094,7334.483887
521,65.539,-1.3610921636406246,7336.521973
522,65.664,-1.3591474339636518,7332.73877
523,65.79,-1.3579490047396903,7330.25293
524,65.916,-1.3575622571260915,7327.116211
525,66.042,-1.3579614398903983,7334.629395
526,66.168,-1.3590397918589305,7334.063965
527,66.294,-1.3606286331735442,7334.108887
528,66.42,-1.3625231076571882,7336.359375
529,66.546,-1.3645138441256368,7333.456055
530,66.672,-1.366420883319501,7335.890625
531,66.798,-1.3681240039047005,7334.213379
532,66.924,-1.3695823920327406,7330.279297
533,67.05,-1.370836837577129,7334.84082
534,67.176,-1.3719922032609773,7336.182129
535,67.302,-1.3731847521898801,7333.650879
536,67.428,-1.3745429429334701,7333.532227
537,67.554,-1.376150914679629,7333.585449
538,67.68,-1.378022518194106,7334.703613
539,67.806,-1.3800897750488172,7335.092285
540,67.932,-1.3822043372320525,7335.192871
541,68.058,-1.3841484857782063,7335.825195
542,68.184,-1.3856543625514988,7334.155762
543,68.31,-1.386431559454633,7330.755371
544,68.436,-1.386202229550845,7332.914063
545,68.562,-1.384743711058346,7334.829102
546,68.688,-1.3819403061858404,7332.375
547,68.814,-1.3778397579123756,7332.184082
548,68.94,-1.3726951832453118,7334.233887
549,69.066,-1.3669650527169215,7332.356934
550,69.192,-1.36125652334301,7335.000977
551,69.318,-1.3562231262558517,7335.165527
552,69.444,-1.3524459430543405,7330.567871
553,69.57,-1.3503300191829488,7333.714355
554,69.696,-1.350040413699932,7331.346191
555,69.822,-1.3514898720636161,7335.447754
556,69.948,-1.3543757271699706,7334.603027
557,70.074,-1.3582520138638163,7337.242676
558,70.2,-1.3626169012356604,7334.753418
559,70.326,-1.366995135262151,7333.286621
560,70.452,-1.370999547792767,7335.014648
561,70.578,-1.374364226760407,7333.799805
562,70.704,-1.3769519025428274,7335.050293
563,70.83,-1.37874475233741,7337.910645
564,70.956,-1.379827890802719,7335.423828
565,71.082,-1.3803689744917744,7335.606445
566,71.208,-1.3805904561840492,7337.153809
567,71.334,-1.380729659514281,7335.187988
568,71.46,-1.3809884847356741,7336.908203
569,71.586,-1.38148446003518,7336.910645
570,71.712,-1.3822197886261058,7339.739258
571,71.838,-1.3830797243683477,7339.907715
572,71.964,-1.3838592352182333,7337.047852
573,72.09,-1.3843081453387107,7335.165527
574,72.216,-1.3841858536000309,7335.195313
575,72.342,-1.3833203000851804,7337.813477
576,72.468,-1.381662306919174,7333.798828
577,72.594,-1.379317843726619,7336.527832
578,72.72,-1.3765394095654753,7338.601074
579,72.846,-1.373670960456075,7336.680664
580,72.972,-1.3710609288018676,7338.233398
581,73.098,-1.3689710578383922,7339.400391
582,73.224,-1.367510933946891,7336.714844
583,73.35,-1.3666213383986525,7337.811035
584,73.476,-1.366112259196317,7338.096191
585,73.601,-1.3657378755889653,7333.855469
586,73.728,-1.365276750868486,7337.053223
587,73.854,-1.364589943497197,7337.501953
588,73.98,-1.3636447955740996,7335.98584
589,74.106,-1.3625059764717034,7337.396484
590,74.231,-1.3613044965439964,7335.558594
591,74.358,-1.360200635928118,7337.54248
592,74.484,-1.3593554764416391,7336.83252
593,74.61,-1.3589165681175674,7336.653809
594,74.736,-1.359013183480428,7338.039063
595,74.862,-1.3597531310407105,7337.816895
596,74.988,-1.3612147421995442,7338.939453
597,75.113,-1.3634308915147795,7339.500488
598,75.239,-1.3663678775548593,7338.126953
599,75.366,-1.3699086244677456,7335.98584
600,75.492,-1.373848902134619,7335.100586
601,75.617,-1.377906962057775,7337.93457
602,75.744,-1.3817436442900568,7337.530273
603,75.87,-1.3849964420456158,7337.852051
604,75.996,-1.3873337668994992,7335.614258
605,76.121,-1.3885245044128443,7344.155273
606,76.247,-1.388501414092471,7339.141113
607,76.373,-1.3873890913478701,7337.88623
608,76.499,-1.3854747514447994,7340.148926
609,76.626,-1.3831224135848788,7335.507324
610,76.751,-1.380659179235125,7337.418945
611,76.877,-1.3782794314166438,7340.270508
612,77.004,-1.3760060439916477,7340.69873
613,77.13,-1.3737208223409207,7345.770996
614,77.255,-1.3712470014760638,7339.219238
615,77.381,-1.3684495839429287,7340.378906
616,77.507,-1.3653172946628387,7341.575684
617,77.633,-1.3619999341886118,7342.045898
618,77.76,-1.358792926661071,7341.206543
619,77.886,-1.35607832676496,7338.924316
620,78.011,-1.3542405343695199,7339.476563
621,78.137,-1.3535779156460583,7342.879883
622,78.264,-1.3542331087621053,7338.933594
623,78.389,-1.3561602176277632,7342.486328
624,78.515,-1.3591338177449326,7335.339355
625,78.641,-1.3627931218974763,7338.415039
626,78.768,-1.366711419235113,7338.244629
627,78.894,-1.3704782928586934,7342.17334
628,79.02,-1.3737760296263246,7339.137695
629,79.145,-1.376430173570725,7339.958984
630,79.271,-1.3784214848805811,7339.731445
631,79.397,-1.379857033276506,7338.556152
632,79.523,-1.3809083683520744,7339.757324
633,79.649,-1.381735453907968,7339.891113
634,79.775,-1.3824225539718438,7339.032715
635,79.901,-1.3829487558424818,7337.378418
636,80.027,-1.3831996544943543,7338.970215
637,80.153,-1.3830077018833977,7338.321777
638,80.279,-1.3822002285761004,7338.415527
639,80.406,-1.3806396908376246,7340.041016
640,80.531,-1.3782525414628566,7338.558105
