序号,时间(s),电压(V)
519,2.09600000,-2.560000
520,2.10000000,-4.000000
521,2.10400000,-0.880000
522,2.10800000,-2.440000
523,2.11200000,-1.960000
524,2.11600000,-3.960000
525,2.12000000,-1.760000
526,2.12400000,-4.120000
527,2.12800000,-0.920000
528,2.13200000,-3.320000
529,2.13600000,-2.400000
530,2.14000000,-4.040000
531,2.14400000,-0.640000
532,2.14800000,-2.160000
533,2.15200000,-1.760000
534,2.15600000,-4.080000
535,2.16000000,-1.840000
536,2.16400000,-3.680000
537,2.16800000,-0.800000
538,2.17200000,-3.200000
539,2.17600000,-2.160000
540,2.18000000,-4.000000
541,2.18400000,-0.720000
542,2.18800000,-2.440000
543,2.19200000,-1.720000
544,2.19600000,-3.960000
545,2.20000000,-1.680000
546,2.20400000,-3.880000
547,2.20800000,-0.720000
548,2.21200000,-3.320000
549,2.21600000,-2.480000
550,2.22000000,-3.960000
551,2.22400000,-0.680000
552,2.22800000,-2.280000
553,2.23200000,-1.200000
554,2.23600000,-3.840000
555,2.24000000,-1.560000
556,2.24400000,-4.120000
557,2.24800000,-0.720000
558,2.25200000,-3.000000
559,2.25600000,-2.160000
560,2.26000000,-4.000000
561,2.26400000,-1.040000
562,2.26800000,-2.200000
563,2.27200000,-1.880000
564,2.27600000,-3.920000
565,2.28000000,-1.800000
566,2.28400000,-4.120000
567,2.28800000,-0.600000
568,2.29200000,-3.120000
569,2.29600000,-2.760000
570,2.30000000,-3.760000
571,2.30400000,-0.880000
572,2.30800000,-2.400000
573,2.31200000,-1.400000
574,2.31600000,-3.560000
575,2.32000000,-1.720000
576,2.32400000,-4.080000
577,2.32800000,-0.800000
578,2.33200000,-2.920000
579,2.33600000,-2.360000
580,2.34000000,-4.040000
581,2.34400000,-0.920000
582,2.34800000,-2.560000
583,2.35200000,-1.440000
584,2.35600000,-3.760000
585,2.36000000,-1.320000
586,2.36400000,-3.760000
587,2.36800000,-0.720000
588,2.37200000,-2.960000
589,2.37600000,-2.400000
590,2.38000000,-3.840000
591,2.38400000,-0.360000
592,2.38800000,-2.800000
593,2.39200000,-1.800000
594,2.39600000,-3.640000
