序号,时间(s),电压,阻抗
2592,326.550,1.270139,7351.903320
2593,326.676,1.270164,7353.712891
2594,326.802,1.269914,7355.256348
2595,326.928,1.270114,7355.116699
2596,327.054,1.270414,7356.680176
2597,327.180,1.270389,7356.569824
2598,327.306,1.269839,7354.056152
2599,327.432,1.270565,7356.709473
2600,327.558,1.270464,7355.773926
2601,327.684,1.270314,7352.848145
2602,327.810,1.269814,7354.144531
2603,327.936,1.270264,7350.196777
2604,328.062,1.269814,7350.876465
2605,328.188,1.270064,7354.239258
2606,328.314,1.270339,7352.513184
2607,328.440,1.270464,7359.148926
2608,328.566,1.269639,7359.304199
2609,328.692,1.270464,7350.697266
2610,328.818,1.270540,7354.522461
2611,328.944,1.269639,7355.742188
2612,329.070,1.270765,7355.174316
2613,329.196,1.270414,7363.473145
2614,329.322,1.270665,7363.003906
2615,329.448,1.270840,7355.117676
2616,329.574,1.270790,7357.018555
2617,329.700,1.270915,7355.456543
2618,329.826,1.270314,7352.055664
2619,329.952,1.270765,7354.938477
2620,330.078,1.270289,7356.931152
2621,330.204,1.269914,7354.724121
2622,330.330,1.270615,7356.901367
2623,330.456,1.269914,7358.771973
2624,330.582,1.270640,7356.085938
2625,330.708,1.270765,7357.443848
2626,330.834,1.270414,7356.873535
2627,330.960,1.270690,7354.854004
2628,331.086,1.270464,7356.227539
2629,331.212,1.270715,7357.503906
2630,331.338,1.271115,7357.274902
2631,331.464,1.270640,7354.582031
2632,331.589,1.271140,7355.556152
2633,331.716,1.271215,7354.617188
2634,331.842,1.270440,7362.797852
2635,331.967,1.270840,7354.922852
2636,332.094,1.271015,7357.301758
2637,332.220,1.270489,7357.158203
2638,332.346,1.270440,7358.132324
2639,332.472,1.271315,7352.774414
2640,332.598,1.270865,7358.174316
2641,332.724,1.270815,7358.063477
2642,332.850,1.270865,7357.331055
2643,332.975,1.271065,7356.056152
2644,333.102,1.270765,7358.380371
2645,333.228,1.270840,7359.175781
2646,333.354,1.271140,7357.809082
2647,333.479,1.270514,7358.536621
2648,333.606,1.270740,7358.675293
2649,333.732,1.271340,7358.689941
2650,333.857,1.270815,7354.268555
2651,333.985,1.270715,7358.123047
2652,334.109,1.270540,7358.776855
2653,334.235,1.271240,7360.840332
2654,334.361,1.270640,7357.257813
2655,334.487,1.271015,7354.066895
2656,334.613,1.270940,7356.334961
2657,334.739,1.270990,7357.067383
2658,334.865,1.271140,7353.020508
2659,334.991,1.271215,7354.901367
2660,335.117,1.271090,7355.036621
2661,335.243,1.270865,7356.927734
2662,335.370,1.271315,7356.437500
2663,335.495,1.271140,7354.216797
2664,335.621,1.271065,7355.169434
2665,335.747,1.271015,7357.924805
2666,335.873,1.271190,7358.774414
2667,335.999,1.270740,7358.230957
2668,336.125,1.271015,7356.858398
2669,336.251,1.270790,7361.025879
2670,336.377,1.271190,7358.778809
2671,336.503,1.271065,7359.339844
2672,336.629,1.271115,7360.423828
2673,336.755,1.271591,7360.811035
2674,336.881,1.270890,7358.261230
2675,337.007,1.271215,7358.436523
2676,337.133,1.271165,7356.592285
2677,337.259,1.271090,7361.365234
2678,337.385,1.271290,7357.541016
2679,337.511,1.271415,7359.854980
2680,337.637,1.271465,7360.445313
2681,337.763,1.271240,7360.703613
2682,337.889,1.270940,7359.145996
2683,338.015,1.271365,7353.465820
2684,338.141,1.271315,7359.769043
2685,338.267,1.271290,7355.537109
2686,338.393,1.271566,7357.609375
2687,338.519,1.270890,7355.095215
2688,338.645,1.271240,7353.095215
2689,338.772,1.270990,7355.407715
2690,338.897,1.271115,7358.062500
2691,339.023,1.270990,7359.454590
2692,339.149,1.271265,7356.798340
2693,339.275,1.270890,7356.830566
2694,339.401,1.271015,7356.268555
2695,339.527,1.270840,7357.156250
2696,339.653,1.270640,7357.497070
2697,339.779,1.270940,7360.936523
2698,339.905,1.270565,7361.686523
2699,340.031,1.270965,7360.324707
2700,340.157,1.270640,7360.197266
2701,340.283,1.270540,7360.220215
2702,340.409,1.270940,7359.455566
2703,340.535,1.271040,7360.370605
2704,340.661,1.270940,7358.299316
2705,340.787,1.271190,7359.311035
2706,340.913,1.271315,7359.766602
2707,341.039,1.270840,7354.587402
2708,341.165,1.270965,7358.524414
2709,341.291,1.270590,7359.427734
2710,341.417,1.270640,7361.185547
2711,341.543,1.270715,7358.630859
2712,341.669,1.270940,7355.813965
2713,341.795,1.270615,7358.139648
2714,341.921,1.270840,7363.255859
2715,342.047,1.270865,7359.707031
2716,342.173,1.271215,7359.795410
2717,342.299,1.270815,7361.127441
2718,342.425,1.270890,7360.649902
2719,342.552,1.271265,7364.158691
2720,342.677,1.271040,7361.072754
2721,342.804,1.271440,7360.843262
2722,342.930,1.271090,7359.337402
2723,343.055,1.271165,7366.183594
2724,343.181,1.270690,7360.790527
2725,343.307,1.270940,7360.788574
2726,343.433,1.271340,7359.739258
2727,343.559,1.270790,7360.717773
2728,343.685,1.270414,7361.974121
2729,343.811,1.271390,7358.400391
2730,343.937,1.271190,7360.760254
2731,344.063,1.271215,7364.052246
2732,344.189,1.270815,7363.522461
2733,344.315,1.271165,7359.547852
2734,344.441,1.271065,7360.760254
2735,344.567,1.271265,7361.921387
2736,344.693,1.270990,7362.605469
2737,344.819,1.271165,7368.013672
2738,344.945,1.270790,7365.327637
2739,345.071,1.270990,7361.809082
2740,345.197,1.271240,7362.827637
2741,345.323,1.270765,7361.864258
2742,345.449,1.271315,7358.379883
2743,345.575,1.270890,7363.580078
2744,345.701,1.270640,7363.230957
2745,345.827,1.270640,7361.554688
2746,345.953,1.270690,7363.624512
2747,346.079,1.270514,7358.561035
2748,346.205,1.270740,7363.034180
2749,346.331,1.271065,7363.937012
2750,346.457,1.271065,7363.537109
2751,346.583,1.270014,7363.417480
2752,346.709,1.270690,7357.985352
2753,346.835,1.270665,7369.704102
2754,346.961,1.270289,7363.624512
2755,347.087,1.270615,7363.651367
2756,347.213,1.270740,7363.260254
2757,347.339,1.270189,7367.781250
2758,347.465,1.269989,7366.366211
2759,347.591,1.270590,7364.882324
2760,347.717,1.270464,7364.674805
2761,347.843,1.270940,7364.395508
2762,347.969,1.271165,7365.402832
2763,348.095,1.270815,7361.923828
2764,348.221,1.270590,7363.680664
2765,348.347,1.270965,7364.450684
2766,348.473,1.271340,7357.766113
2767,348.599,1.270665,7363.521484
2768,348.725,1.270940,7362.072266
2769,348.851,1.271215,7364.930176
2770,348.977,1.271165,7364.423828
2771,349.102,1.270489,7361.395020
2772,349.229,1.271165,7365.441895
2773,349.355,1.271015,7364.203125
2774,349.480,1.271040,7361.780273
2775,349.607,1.270715,7362.065430
2776,349.733,1.271215,7359.252441
2777,349.859,1.270715,7358.643066
2778,349.985,1.271265,7357.622559
2779,350.111,1.271340,7362.771484
2780,350.237,1.270940,7363.397461
2781,350.362,1.270339,7362.541504
2782,350.489,1.271215,7362.976563
2783,350.614,1.270815,7362.913086
2784,350.741,1.270865,7363.083984
2785,350.866,1.270765,7362.287598
2786,350.993,1.270540,7367.164063
2787,351.118,1.270840,7364.928711
2788,351.244,1.270364,7360.462402
2789,351.371,1.270765,7364.729004
2790,351.496,1.270815,7365.925781
2791,351.623,1.270640,7363.857910
2792,351.748,1.270389,7363.661621
2793,351.874,1.270615,7363.855469
2794,352.000,1.270464,7363.539551
2795,352.126,1.270615,7362.125977
2796,352.253,1.270940,7363.424316
2797,352.378,1.270489,7364.695313
2798,352.505,1.270590,7360.391113
2799,352.630,1.270590,7362.457520
2800,352.756,1.270189,7364.740723
2801,352.883,1.270264,7367.307129
2802,353.008,1.270790,7364.905273
2803,353.134,1.270464,7364.903809
2804,353.261,1.270014,7362.826660
2805,353.386,1.270590,7366.895508
2806,353.512,1.270690,7368.468750
2807,353.639,1.270314,7366.158203
2808,353.765,1.270339,7364.275391
2809,353.891,1.270314,7363.168945
2810,354.016,1.270214,7369.566406
2811,354.143,1.270565,7365.259277
2812,354.268,1.270690,7360.339844
2813,354.394,1.270740,7366.261719
2814,354.520,1.270590,7367.490234
2815,354.646,1.270940,7366.803711
2816,354.772,1.270590,7360.058594
2817,354.898,1.270690,7367.694824
2818,355.024,1.270089,7364.733398
2819,355.150,1.270890,7362.771973
2820,355.276,1.270514,7366.902344
2821,355.402,1.270540,7366.810547
2822,355.529,1.270965,7367.679688
2823,355.654,1.270790,7365.611328
2824,355.780,1.270164,7366.577148
2825,355.906,1.271365,7361.889160
2826,356.033,1.270765,7366.631348
2827,356.158,1.270514,7365.246094
2828,356.284,1.270965,7363.879395
2829,356.410,1.271015,7364.221680
2830,356.536,1.270790,7363.768555
2831,356.662,1.270665,7364.362793
2832,356.788,1.270815,7362.829102
2833,356.914,1.270489,7365.212402
2834,357.040,1.270164,7366.010742
2835,357.166,1.270590,7367.666504
2836,357.292,1.270590,7368.258789
2837,357.418,1.270364,7367.781250
2838,357.544,1.270565,7367.065430
2839,357.670,1.270640,7367.399414
2840,357.796,1.270164,7364.906738
2841,357.922,1.270189,7367.442871
2842,358.048,1.270940,7366.831543
2843,358.174,1.270540,7366.124023
2844,358.300,1.270064,7366.720703
2845,358.426,1.270364,7366.147949
2846,358.552,1.270514,7365.538086
2847,358.678,1.270039,7363.310059
2848,358.804,1.270114,7363.031250
2849,358.930,1.270314,7364.618164
2850,359.056,1.270715,7365.685547
2851,359.182,1.269914,7369.472168
2852,359.308,1.270389,7359.715332
2853,359.435,1.270565,7366.405762
2854,359.561,1.270790,7368.397461
2855,359.686,1.270815,7363.970703
2856,359.812,1.270565,7365.824707
2857,359.938,1.270915,7364.708496
2858,360.064,1.270815,7365.070801
2859,360.190,1.270915,7363.142090
2860,360.316,1.270464,7361.727051
2861,360.442,1.270464,7368.051270
2862,360.568,1.271140,7368.087891
2863,360.694,1.270890,7365.498535
2864,360.820,1.269539,7363.318848
2865,360.946,1.270715,7364.983887
2866,361.072,1.270815,7367.594727
2867,361.198,1.270489,7363.175293
2868,361.324,1.270740,7365.384766
2869,361.450,1.271015,7363.198730
2870,361.576,1.270615,7365.224121
2871,361.702,1.270740,7366.807129
2872,361.828,1.270489,7365.307129
2873,361.954,1.270890,7366.833496
2874,362.080,1.270239,7369.196777
2875,362.206,1.270915,7372.397461
2876,362.332,1.271090,7366.820313
2877,362.458,1.270114,7367.088379
2878,362.584,1.270965,7367.116699
2879,362.710,1.270715,7366.178711
2880,362.836,1.269464,7371.416992
2881,362.962,1.270339,7365.613770
2882,363.088,1.271190,7367.090820
2883,363.214,1.270389,7364.789063
2884,363.340,1.269614,7366.580566
2885,363.466,1.270164,7373.703125
2886,363.592,1.270540,7368.406738
2887,363.717,1.270039,7368.144043
2888,363.844,1.270715,7370.100098
2889,363.970,1.270389,7371.648438
2890,364.095,1.270239,7367.541016
2891,364.222,1.270139,7366.030762
2892,364.347,1.270665,7368.175781
2893,364.473,1.270214,7367.855957
2894,364.600,1.270440,7367.521973
2895,364.726,1.270389,7369.809082
2896,364.851,1.270014,7366.577637
2897,364.978,1.270389,7370.050781
2898,365.103,1.269964,7368.454102
2899,365.229,1.270414,7367.064941
2900,365.355,1.270364,7371.391602
2901,365.482,1.270214,7371.250000
2902,365.607,1.270514,7367.122559
2903,365.733,1.270440,7369.420410
2904,365.860,1.269914,7371.144043
2905,365.985,1.271115,7370.135742
2906,366.111,1.271165,7366.869141
2907,366.237,1.270389,7368.430664
2908,366.363,1.270590,7369.362793
2909,366.489,1.270615,7368.730469
2910,366.615,1.270364,7368.312012
2911,366.741,1.270364,7368.238770
2912,366.867,1.271415,7367.427246
2913,366.993,1.270915,7368.595703
2914,367.119,1.270314,7368.568359
2915,367.245,1.270514,7372.068848
2916,367.371,1.270790,7370.580078
2917,367.497,1.270239,7366.523926
2918,367.623,1.270615,7370.102051
2919,367.749,1.270665,7368.684082
2920,367.875,1.270790,7365.778320
2921,368.001,1.270214,7369.418457
2922,368.127,1.270790,7366.637695
2923,368.253,1.270965,7370.386230
2924,368.379,1.270464,7367.802734
2925,368.505,1.270740,7370.133301
2926,368.631,1.270865,7368.917969
2927,368.757,1.270540,7368.285156
2928,368.883,1.270440,7366.727051
2929,369.009,1.271315,7368.879883
2930,369.135,1.270289,7367.005859
2931,369.261,1.270940,7372.967773
2932,369.387,1.270965,7369.316895
2933,369.513,1.270715,7367.264648
2934,369.639,1.270414,7367.630371
2935,369.765,1.271065,7367.601563
2936,369.891,1.270389,7367.071777
2937,370.017,1.270214,7367.302734
2938,370.143,1.270615,7365.067871
2939,370.269,1.270690,7368.341797
2940,370.395,1.270489,7369.229004
2941,370.521,1.270790,7370.626953
2942,370.647,1.271090,7368.728027
2943,370.773,1.270665,7369.391602
2944,370.899,1.270364,7367.061035
2945,371.025,1.270890,7367.395020
2946,371.151,1.271115,7369.083984
2947,371.277,1.270289,7366.592285
2948,371.403,1.270715,7368.543945
2949,371.529,1.271040,7368.197754
2950,371.655,1.270565,7367.373535
2951,371.781,1.270414,7365.891113
2952,371.907,1.270815,7371.161621
2953,372.033,1.270440,7370.511230
2954,372.159,1.270615,7367.715332
2955,372.285,1.270264,7367.657227
2956,372.411,1.270089,7363.942383
2957,372.537,1.269639,7368.595703
2958,372.663,1.270064,7366.063477
2959,372.789,1.271215,7369.900391
2960,372.915,1.270364,7368.511230
2961,373.041,1.269964,7368.203125
2962,373.167,1.270389,7364.622070
2963,373.293,1.270715,7368.008789
2964,373.419,1.270339,7368.343750
2965,373.545,1.270590,7369.079590
2966,373.671,1.270840,7366.556152
2967,373.797,1.270389,7370.080566
2968,373.923,1.270314,7365.795898
2969,374.049,1.270565,7367.970215
2970,374.175,1.269989,7368.426758
2971,374.301,1.269764,7370.100098
2972,374.427,1.270615,7365.432129
2973,374.553,1.270364,7367.214355
2974,374.679,1.270239,7367.659180
2975,374.805,1.270389,7370.417969
2976,374.931,1.270314,7369.448730
2977,375.057,1.270690,7367.457031
2978,375.183,1.269689,7367.549805
2979,375.309,1.270540,7362.475098
2980,375.435,1.270264,7371.129883
2981,375.561,1.270089,7368.650879
2982,375.687,1.270740,7369.048340
2983,375.813,1.270239,7370.701660
2984,375.939,1.269964,7368.479980
2985,376.066,1.270114,7367.543945
2986,376.191,1.270464,7367.998535
2987,376.317,1.270840,7365.352539
2988,376.443,1.269914,7365.057129
2989,376.569,1.270715,7366.682129
2990,376.695,1.270540,7373.830078
2991,376.821,1.269914,7370.013184
2992,376.947,1.270440,7368.908203
2993,377.073,1.271115,7366.837402
2994,377.199,1.270389,7365.915527
2995,377.325,1.270840,7370.162109
2996,377.451,1.270489,7371.381836
2997,377.577,1.270440,7371.099609
2998,377.703,1.270464,7367.767090
2999,377.829,1.270239,7370.225098
3000,377.955,1.270264,7373.985840
3001,378.081,1.270014,7368.829102
3002,378.207,1.270264,7369.875000
3003,378.333,1.269964,7369.246582
3004,378.459,1.270289,7367.965332
3005,378.585,1.270139,7368.861328
3006,378.711,1.270264,7373.294434
3007,378.837,1.269839,7370.899902
3008,378.963,1.270464,7369.393555
3009,379.088,1.271040,7370.504395
3010,379.214,1.270364,7374.747559
3011,379.341,1.269889,7369.194336
3012,379.467,1.270289,7370.930664
3013,379.593,1.270890,7372.887207
3014,379.719,1.270464,7373.864258
3015,379.845,1.270790,7364.981934
3016,379.970,1.270414,7369.906738
3017,380.097,1.270314,7372.664063
3018,380.222,1.270139,7372.236328
3019,380.348,1.270464,7371.347168
3020,380.475,1.270489,7372.581055
3021,380.600,1.269789,7369.506836
3022,380.726,1.269864,7374.332031
3023,380.852,1.270289,7373.173340
3024,380.978,1.269639,7371.240234
3025,381.104,1.269714,7373.856934
3026,381.231,1.270314,7376.124512
3027,381.357,1.270214,7374.184082
3028,381.482,1.270114,7373.431641
3029,381.608,1.270389,7369.081543
3030,381.735,1.270565,7370.133301
3031,381.860,1.270014,7366.263184
3032,381.986,1.270264,7366.467285
3033,382.113,1.270790,7370.100586
3034,382.239,1.270264,7369.933105
3035,382.364,1.270665,7372.295898
3036,382.490,1.270665,7373.148438
3037,382.616,1.270590,7362.759766
3038,382.742,1.270514,7369.395996
3039,382.868,1.270815,7370.244629
3040,382.994,1.271115,7371.697754
3041,383.120,1.270414,7371.865234
3042,383.246,1.270264,7366.616211
3043,383.373,1.270615,7368.737305
3044,383.498,1.270414,7369.105957
3045,383.624,1.270289,7372.264160
3046,383.751,1.270364,7373.659668
3047,383.877,1.270965,7374.116211
3048,384.002,1.269739,7371.351563
3049,384.128,1.270114,7371.928711
3050,384.254,1.270615,7372.235352
3051,384.380,1.270114,7368.659180
3052,384.506,1.270865,7374.690430
3053,384.632,1.270615,7372.419922
3054,384.758,1.270740,7367.097656
3055,384.884,1.270314,7369.676758
3056,385.010,1.270239,7369.246094
3057,385.136,1.270464,7368.171875
3058,385.262,1.270189,7363.721191
3059,385.388,1.270565,7366.502441
3060,385.514,1.270665,7370.026367
3061,385.640,1.270489,7371.807617
3062,385.766,1.270139,7370.868164
3063,385.892,1.271015,7370.262695
3064,386.018,1.270740,7370.995605
3065,386.144,1.270064,7368.350098
3066,386.270,1.270840,7369.875977
3067,386.396,1.270414,7370.187988
3068,386.522,1.270189,7368.722656
3069,386.648,1.270565,7364.833008
3070,386.774,1.270940,7372.207520
3071,386.900,1.270289,7371.409180
3072,387.026,1.270139,7370.728516
3073,387.152,1.271115,7367.782715
3074,387.278,1.270790,7369.007324
3075,387.404,1.270414,7373.801270
3076,387.530,1.270139,7372.265625
3077,387.656,1.270690,7371.666504
3078,387.782,1.270364,7368.392578
3079,387.908,1.269914,7369.164551
3080,388.034,1.270690,7365.126465
3081,388.160,1.270690,7369.537109
3082,388.286,1.269814,7371.668945
3083,388.412,1.270314,7372.299805
3084,388.538,1.270765,7372.876953
3085,388.664,1.270114,7372.527832
3086,388.790,1.270790,7371.607422
3087,388.916,1.270740,7372.125000
3088,389.042,1.270339,7370.756836
3089,389.168,1.271015,7372.924805
3090,389.294,1.270840,7370.437988
3091,389.420,1.270890,7370.822266
3092,389.546,1.270289,7371.621582
3093,389.672,1.270640,7371.611816
3094,389.798,1.271115,7372.784668
3095,389.924,1.270540,7373.222168
3096,390.050,1.270665,7374.200684
3097,390.176,1.271240,7375.824219
3098,390.302,1.270765,7372.291016
3099,390.428,1.270690,7372.548828
3100,390.554,1.270790,7372.038086
3101,390.680,1.270389,7374.382813
3102,390.806,1.270464,7369.884766
3103,390.932,1.270289,7371.095215
3104,391.058,1.270790,7372.232910
3105,391.184,1.270740,7368.480469
3106,391.310,1.270640,7372.691895
3107,391.436,1.271190,7367.015625
3108,391.562,1.270590,7371.667480
3109,391.688,1.270640,7372.803223
3110,391.814,1.270840,7375.298340
3111,391.940,1.270615,7367.094727
3112,392.066,1.270489,7368.909668
3113,392.192,1.270540,7373.035645
3114,392.318,1.270339,7372.607422
3115,392.444,1.270189,7373.494629
3116,392.570,1.270264,7372.068848
3117,392.696,1.270890,7373.303223
3118,392.822,1.270665,7374.797852
3119,392.948,1.270164,7373.543945
3120,393.074,1.270615,7370.983887
3121,393.200,1.270590,7372.544922
3122,393.326,1.270289,7372.157715
3123,393.452,1.270039,7368.492676
3124,393.578,1.270389,7373.719238
3125,393.704,1.270389,7368.568359
3126,393.830,1.269589,7364.911133
3127,393.956,1.270740,7366.756836
3128,394.082,1.270440,7367.068359
3129,394.207,1.269839,7368.856445
3130,394.334,1.270790,7370.072754
3131,394.460,1.270740,7369.597656
3132,394.586,1.270039,7365.783203
3133,394.712,1.270590,7372.000000
3134,394.838,1.270565,7370.765625
3135,394.964,1.270489,7366.747559
3136,395.090,1.269939,7371.297363
3137,395.216,1.270440,7370.316406
3138,395.342,1.270540,7367.610352
3139,395.467,1.270164,7365.299316
3140,395.594,1.270715,7369.053711
3141,395.719,1.271190,7367.802734
3142,395.845,1.269764,7364.347656
3143,395.972,1.270364,7366.415527
3144,396.097,1.270840,7367.785156
3145,396.223,1.270690,7368.023926
3146,396.349,1.269864,7368.227051
3147,396.476,1.270590,7370.787598
3148,396.601,1.270665,7367.728027
3149,396.727,1.270464,7375.070801
3150,396.854,1.270189,7369.222656
3151,396.979,1.270314,7370.785156
3152,397.106,1.270114,7371.757813
3153,397.231,1.270089,7371.417969
3154,397.357,1.270890,7368.400391
3155,397.483,1.270890,7373.096191
3156,397.609,1.270389,7371.864746
3157,397.735,1.271240,7368.824707
3158,397.861,1.270389,7369.164063
3159,397.987,1.270039,7375.650879
3160,398.113,1.270189,7374.239258
3161,398.239,1.270039,7370.812012
3162,398.365,1.270414,7369.758301
3163,398.492,1.270064,7371.502930
3164,398.617,1.270464,7371.519531
3165,398.743,1.270815,7367.947754
3166,398.869,1.269664,7370.838867
3167,398.995,1.270840,7368.963867
3168,399.121,1.270990,7370.165527
3169,399.247,1.270264,7372.245605
3170,399.373,1.270364,7374.483398
3171,399.499,1.270364,7370.275391
3172,399.625,1.270289,7369.221680
3173,399.751,1.270690,7371.577637
3174,399.877,1.270489,7368.902832
3175,400.003,1.270514,7368.200684
3176,400.129,1.270089,7367.344727
3177,400.255,1.270815,7368.256348
3178,400.381,1.270540,7371.537598
3179,400.507,1.270214,7371.078613
3180,400.633,1.270815,7364.861816
3181,400.759,1.270464,7369.050781
3182,400.885,1.269889,7369.502441
3183,401.011,1.269914,7368.746582
3184,401.137,1.270489,7369.043945
3185,401.263,1.271090,7371.167480
3186,401.389,1.269964,7368.375488
3187,401.515,1.270389,7369.790039
3188,401.641,1.270690,7370.285156
3189,401.767,1.270264,7367.886719
3190,401.893,1.270540,7371.637207
3191,402.019,1.270690,7370.159668
3192,402.145,1.270615,7371.672852
3193,402.271,1.270089,7367.852539
3194,402.397,1.270289,7373.291016
3195,402.523,1.270590,7370.084473
3196,402.649,1.270364,7371.842773
3197,402.775,1.270640,7371.012207
3198,402.901,1.270915,7368.485352
3199,403.027,1.269789,7371.585938
3200,403.153,1.270640,7369.916016
3201,403.279,1.270440,7374.065918
3202,403.405,1.270715,7369.758789
3203,403.531,1.270514,7372.636719
3204,403.657,1.271065,7370.586426
3205,403.783,1.270840,7368.153809
3206,403.909,1.270089,7371.441895
3207,404.035,1.270765,7370.104004
3208,404.161,1.271090,7370.903809
3209,404.287,1.270064,7368.606934
3210,404.413,1.270715,7371.113770
3211,404.539,1.270815,7369.593262
3212,404.665,1.270765,7372.462402
3213,404.791,1.271015,7370.224609
3214,404.917,1.270840,7373.531250
3215,405.043,1.270440,7369.039551
3216,405.169,1.269939,7369.051270
3217,405.295,1.270514,7370.443848
3218,405.421,1.270464,7369.473633
3219,405.547,1.270965,7370.528809
3220,405.673,1.270665,7377.237305
3221,405.799,1.270790,7367.520020
3222,405.925,1.270139,7372.462402
3223,406.051,1.270239,7370.742188
3224,406.177,1.270765,7368.665527
3225,406.303,1.270615,7371.970215
3226,406.429,1.270089,7371.040527
3227,406.555,1.270715,7371.636719
3228,406.681,1.270440,7369.256836
3229,406.807,1.270389,7371.519531
3230,406.933,1.270965,7369.890625
3231,407.059,1.270965,7371.637695
3232,407.185,1.270239,7370.982910
3233,407.311,1.270189,7371.382324
3234,407.437,1.270790,7369.864258
3235,407.563,1.270715,7369.065430
3236,407.689,1.270790,7371.978027
3237,407.815,1.270915,7371.747070
3238,407.941,1.270364,7371.250977
3239,408.067,1.270565,7365.404785
3240,408.193,1.270414,7369.760742
3241,408.319,1.271190,7369.620605
3242,408.445,1.270740,7371.304199
3243,408.571,1.270489,7371.331543
3244,408.697,1.270840,7373.068359
3245,408.823,1.270865,7373.606445
3246,408.949,1.270514,7373.572754
3247,409.075,1.270765,7369.250000
3248,409.201,1.270765,7373.788086
3249,409.327,1.270489,7375.916504
3250,409.453,1.270915,7370.497559
3251,409.579,1.270514,7371.752441
3252,409.705,1.270915,7371.729492
3253,409.831,1.270289,7368.694336
3254,409.956,1.270565,7376.495605
3255,410.082,1.270289,7371.553711
3256,410.209,1.270389,7373.460449
3257,410.335,1.270540,7375.496094
3258,410.461,1.270489,7372.254395
3259,410.587,1.270339,7374.801758
3260,410.713,1.270440,7373.031250
3261,410.839,1.270690,7374.517578
3262,410.964,1.270214,7376.141602
3263,411.091,1.270164,7373.884277
3264,411.216,1.270590,7371.273926
3265,411.342,1.270239,7373.119629
3266,411.469,1.270665,7372.145508
3267,411.595,1.270665,7370.897461
3268,411.720,1.271040,7380.423828
3269,411.846,1.270189,7374.084473
3270,411.973,1.270264,7374.597168
3271,412.098,1.270940,7373.200195
3272,412.225,1.269939,7374.974121
3273,412.351,1.270364,7375.899902
3274,412.476,1.270214,7372.895020
3275,412.602,1.270089,7374.996582
3276,412.729,1.270339,7372.841797
3277,412.856,1.270239,7370.308594
3278,412.980,1.270189,7376.653320
3279,413.107,1.269789,7372.267090
3280,413.233,1.270339,7371.446777
3281,413.358,1.270565,7379.027344
3282,413.485,1.269664,7372.612793
3283,413.610,1.270164,7373.241699
3284,413.736,1.270289,7372.293945
3285,413.862,1.270089,7374.340332
3286,413.988,1.270239,7375.580078
3287,414.114,1.270264,7373.419434
3288,414.240,1.270289,7372.887207
3289,414.366,1.269639,7374.768066
3290,414.492,1.270364,7373.529297
3291,414.619,1.270339,7368.391113
3292,414.744,1.269664,7376.200195
3293,414.870,1.270364,7373.088867
3294,414.996,1.269964,7372.176758
3295,415.122,1.270064,7375.051270
3296,415.248,1.269889,7376.137207
3297,415.374,1.270590,7373.341309
3298,415.500,1.269939,7370.729492
3299,415.626,1.270114,7371.524902
3300,415.752,1.270314,7369.503906
3301,415.878,1.270339,7374.515625
3302,416.004,1.270414,7371.523926
3303,416.130,1.270014,7371.265137
3304,416.257,1.270615,7373.511230
3305,416.382,1.269914,7371.866699
3306,416.508,1.270164,7368.881348
3307,416.634,1.270540,7372.662109
3308,416.760,1.270314,7372.457031
3309,416.886,1.270214,7370.789063
3310,417.012,1.270765,7368.601563
3311,417.138,1.269889,7371.498047
3312,417.264,1.270089,7370.898438
3313,417.390,1.270590,7373.862305
3314,417.516,1.270414,7370.794922
3315,417.642,1.270114,7373.001465
3316,417.768,1.270214,7373.033203
3317,417.894,1.270489,7374.254395
3318,418.020,1.270189,7374.146484
3319,418.146,1.270064,7372.709961
3320,418.272,1.270615,7371.265625
3321,418.398,1.270039,7371.866211
3322,418.524,1.270189,7371.499512
3323,418.651,1.270389,7370.151855
3324,418.776,1.270139,7376.816895
3325,418.902,1.269839,7373.292480
3326,419.028,1.270214,7372.434082
3327,419.154,1.270489,7372.155762
3328,419.280,1.270139,7370.221680
3329,419.406,1.270264,7372.945801
3330,419.532,1.270915,7373.203125
3331,419.658,1.269764,7371.786621
3332,419.784,1.270440,7375.199707
3333,419.910,1.270665,7377.000977
3334,420.036,1.270514,7371.556641
3335,420.162,1.269989,7372.631836
3336,420.288,1.270089,7372.875000
3337,420.414,1.270239,7368.730469
3338,420.540,1.269789,7371.960449
3339,420.666,1.270314,7373.858887
3340,420.792,1.270940,7374.566895
3341,420.918,1.269539,7371.424805
3342,421.044,1.270239,7369.895996
3343,421.170,1.270765,7373.801270
3344,421.296,1.270189,7372.688965
3345,421.422,1.269689,7375.119141
3346,421.548,1.269939,7370.975098
3347,421.674,1.270164,7369.681152
3348,421.800,1.269614,7373.832031
3349,421.926,1.270339,7375.337891
3350,422.052,1.270765,7373.951660
3351,422.178,1.269764,7373.244629
3352,422.304,1.270590,7373.952637
3353,422.430,1.270364,7374.031250
3354,422.556,1.269914,7373.258301
3355,422.682,1.270264,7372.668457
3356,422.808,1.270289,7374.783203
3357,422.934,1.270064,7376.330566
3358,423.060,1.270264,7374.909668
3359,423.186,1.270064,7372.323242
3360,423.312,1.270489,7374.233887
3361,423.438,1.270214,7373.557617
3362,423.564,1.270214,7373.742188
3363,423.690,1.270314,7374.795898
3364,423.816,1.270039,7372.582520
3365,423.942,1.270014,7370.859375
3366,424.068,1.270214,7375.541992
3367,424.194,1.269814,7371.865234
