序号,时间(s),电压,阻抗
1152,143.965,-1.9229917746241894,6802.559082
1153,144.09,-1.9219673059786937,6803.129883
1154,144.215,-1.920680193843924,6803.825195
1155,144.34,-1.9192153420813423,6804.037598
1156,144.465,-1.9176444531474877,6804.310059
1157,144.59,-1.91604952698345,6804.008301
1158,144.715,-1.9145472271841804,6804.096191
1159,144.84,-1.9132857263005443,6805.730957
1160,144.965,-1.912396274004967,6805.490234
1161,145.09,-1.911918404863482,6805.218262
1162,145.215,-1.9117447864105739,6805.943359
1163,145.34,-1.9116235090719538,6805.247559
1164,145.465,-1.9112273730703446,6805.944336
1165,145.59,-1.910271670264058,6805.304688
1166,145.715,-1.9086365617826504,6806.003418
1167,145.84,-1.9064385794340648,6805.818359
1168,145.965,-1.9040177612542326,6806.244141
1169,146.09,-1.901850822727076,6805.489258
1170,146.215,-1.9004280810750465,6804.793945
1171,146.34,-1.900130708386704,6804.946777
1172,146.465,-1.9011380253914072,6804.821777
1173,146.589,-1.9033904221709252,6805.458984
1174,146.715,-1.9066157683721257,6804.008301
1175,146.84,-1.9103994850982577,6805.760742
1176,146.965,-1.914269436932225,6805.731934
1177,147.09,-1.9177790241647117,6805.128906
1178,147.215,-1.9205765061372715,6805.730957
1179,147.34,-1.922442475846526,6805.034668
1180,147.465,-1.9232885742652432,6804.88916
1181,147.59,-1.9231358712233264,6804.645508
1182,147.715,-1.9220928501819616,6804.763672
1183,147.84,-1.920329331925303,6806.21582
1184,147.965,-1.9180377520431513,6805.247559
1185,148.09,-1.9153971916081223,6805.311523
1186,148.215,-1.9125637887556626,6804.616211
1187,148.34,-1.909683242434441,6806.282227
1188,148.465,-1.9068993790322633,6806.581543
1189,148.59,-1.9043490294875436,6805.48877
1190,148.714,-1.9021549757161305,6806.882813
1191,148.839,-1.9004198327100759,6805.613281
1192,148.964,-1.899208171309467,6807.037109
1193,149.089,-1.898516144929583,6806.098145
1194,149.215,-1.8982496453246787,6806.582031
1195,149.339,-1.8982303662445223,6806.129395
1196,149.464,-1.8982315089835045,6805.884277
1197,149.59,-1.8980342896155729,6806.155762
1198,149.715,-1.897489416934937,6804.829102
1199,149.84,-1.8965572310399228,6807.037598
1200,149.966,-1.8953039850145563,6806.581543
1201,150.09,-1.893859149745132,6805.101074
1202,150.215,-1.8923624326273634,6805.583984
1203,150.339,-1.8909254585353847,6806.552246
1204,150.465,-1.8896166742876779,6806.94873
1205,150.589,-1.888470157478397,6806.192383
1206,150.715,-1.887512613401527,6806.191895
1207,150.84,-1.8867890522727462,6807.373047
1208,150.964,-1.8863637486423521,6807.343262
1209,151.09,-1.8862918427408348,6807.373047
1210,151.214,-1.8865766411873828,6805.89209
1211,151.34,-1.8871277026228617,6804.317871
1212,151.464,-1.8877313969844192,6804.133301
1213,151.59,-1.888055555509986,6803.986328
1214,151.714,-1.8877114966598747,6805.071777
1215,151.839,-1.8863687824096835,6804.616699
1216,151.964,-1.8838850112606083,6804.044922
1217,152.089,-1.8804074959227823,6804.953125
1218,152.215,-1.8764136563386566,6804.169922
1219,152.339,-1.8726588196360898,6804.045898
1220,152.464,-1.8700130289857437,6804.742676
1221,152.589,-1.8692164500643678,6805.314453
1222,152.715,-1.8706338748834088,6805.194336
1223,152.839,-1.8740947468001807,6805.436035
1224,152.964,-1.8788744429946134,6805.407715
1225,153.09,-1.883840396137922,6806.193848
1226,153.214,-1.8877474892210608,6806.345703
1227,153.339,-1.8896019004354516,6807.77002
1228,153.464,-1.8889560597280723,6807.130859
1229,153.59,-1.8860128124838855,6806.88916
1230,153.714,-1.8815075212675387,6805.738281
1231,153.839,-1.8764349054826923,6806.887207
1232,153.964,-1.871735208304402,6806.347168
1233,154.09,-1.8680493791986466,6806.556641
1234,154.215,-1.865612021238746,6806.133301
1235,154.34,-1.8642880533308783,6806.163574
1236,154.464,-1.8637052991134588,6805.681152
1237,154.589,-1.8634201354437112,6805.70752
1238,154.714,-1.8630664089074096,6805.620605
1239,154.839,-1.8624514439938737,6804.923828
1240,154.964,-1.861577822110331,6805.892578
1241,155.089,-1.8605966102208118,6806.586426
1242,155.214,-1.8597209032605093,6806.918945
1243,155.339,-1.859129691750438,6806.044434
1244,155.464,-1.8588857479849494,6806.103516
1245,155.589,-1.8588939309721457,6805.531738
1246,155.714,-1.8589207672678694,6806.258789
1247,155.839,-1.8586675289857646,6807.283691
1248,155.964,-1.8578631129321432,6806.557129
1249,156.089,-1.8563459776869766,6806.044922
1250,156.214,-1.8541183888987725,6806.345703
1251,156.339,-1.8513580295067862,6806.82959
1252,156.464,-1.8483784070857041,6805.348145
1253,156.59,-1.8455562500779903,6806.132324
1254,156.714,-1.843260195884747,6806.164063
1255,156.839,-1.8417936907822234,6805.591309
1256,156.965,-1.8413405635701199,6805.952148
1257,157.089,-1.8419156044651734,6806.617188
1258,157.214,-1.8433505714634801,6805.86377
1259,157.339,-1.845340002514459,6805.70752
1260,157.464,-1.8475353020344794,6805.70752
1261,157.589,-1.8496487201125336,6805.986328
1262,157.715,-1.8515235892059696,6806.133789
1263,157.839,-1.8531344755352568,6806.588379
1264,157.965,-1.8545074683039682,6806.434082
1265,158.089,-1.8556018552904807,6805.379883
1266,158.214,-1.8562342045948061,6805.620605
1267,158.339,-1.8561072611010485,6805.927246
1268,158.464,-1.8549368254416392,6807.071777
1269,158.589,-1.8526066066323161,6805.927734
1270,158.714,-1.8492649867512991,6806.954102
1271,158.839,-1.8453102311525045,6806.741699
1272,158.964,-1.8412724634594861,6805.046875
1273,159.089,-1.837657254103094,6804.439941
1274,159.214,-1.8348270023376179,6804.652832
1275,159.339,-1.8329555041692918,6804.411133
1276,159.464,-1.832040795352717,6804.799316
1277,159.589,-1.8319453760492312,6805.348145
1278,159.714,-1.8324454473244172,6805.37793
1279,159.839,-1.833280363408764,6805.921387
1280,159.964,-1.834195502313576,6804.683105
1281,160.089,-1.8349777701281056,6804.834961
1282,160.214,-1.8354836436423119,6805.465332
1283,160.339,-1.8356473409761673,6805.047852
1284,160.466,-1.8354566268286117,6805.348633
1285,160.589,-1.834911168689993,6805.16748
1286,160.714,-1.8339983380656448,6805.592773
1287,160.839,-1.8327023631833237,6805.049316
1288,160.964,-1.8310321538227712,6805.226074
1289,161.089,-1.8290495554713087,6805.650391
1290,161.214,-1.8268903630429352,6804.711914
1291,161.339,-1.824766394365197,6804.352539
1292,161.464,-1.822932315165658,6805.224609
1293,161.589,-1.8216205785609292,6804.89502
1294,161.714,-1.8209720656444586,6805.37793
1295,161.839,-1.8209875884283355,6805.349121
1296,161.964,-1.8215107186317836,6804.923828
1297,162.089,-1.8222532424086912,6804.050293
1298,162.214,-1.8228745179164745,6804.19873
1299,162.339,-1.8230970997321243,6805.620605
1300,162.464,-1.822805596735114,6805.495117
1301,162.589,-1.8220786228683872,6806.348633
1302,162.715,-1.8211428956229092,6806.015137
1303,162.839,-1.820274820444177,6806.859863
1304,162.964,-1.81969113276142,6806.317383
1305,163.089,-1.8194737943856023,6806.741211
1306,163.214,-1.819560157259826,6806.287598
1307,163.339,-1.8197911055674838,6806.588379
1308,163.464,-1.8199758230381684,6805.648438
1309,163.589,-1.819937441484309,6806.646973
1310,163.714,-1.8195359578823,6806.52832
1311,163.839,-1.8186820722393011,6806.588379
1312,163.964,-1.8173513072282188,6806.771973
1313,164.089,-1.8156027467654214,6807.408203
1314,164.214,-1.813600892360313,6806.227539
1315,164.339,-1.8116233354009004,6807.043945
1316,164.464,-1.8100296003530196,6807.651367
1317,164.589,-1.809187464513345,6807.313965
1318,164.714,-1.8093813330851485,6807.137207
1319,164.839,-1.810730965495602,6807.166504
1320,164.964,-1.8131373278450622,6807.165039
1321,165.089,-1.8162724630704545,6807.319336
1322,165.214,-1.8196324179415189,6807.408691
1323,165.339,-1.8226498129278308,6807.40918
1324,165.464,-1.8248270528868649,6808.105469
1325,165.589,-1.825839290033681,6807.049316
1326,165.713,-1.8255751653945278,6805.926758
1327,165.839,-1.8241101312250205,6806.315918
1328,165.964,-1.8216315161886931,6806.498535
1329,166.089,-1.8183585306210366,6806.954102
1330,166.214,-1.814505659441148,6805.22998
1331,166.339,-1.8103027887101508,6806.285645
1332,166.463,-1.8060344865442146,6807.072754
1333,166.589,-1.802046700827502,6806.043457
1334,166.714,-1.7987014932540926,6806.830566
1335,166.838,-1.7962992494032095,6806.558105
1336,166.963,-1.795005347596314,6806.287598
1337,167.088,-1.7948183990122981,6806.557129
1338,167.214,-1.7955997048261676,6805.561035
1339,167.338,-1.7971460181919945,6806.134766
1340,167.463,-1.7992579459611457,6806.770508
1341,167.588,-1.8017688308592879,6807.014648
1342,167.713,-1.8045392327727527,6806.557129
1343,167.84,-1.8074417961840925,6806.559082
1344,167.964,-1.8103470374522743,6806.529785
1345,168.089,-1.8131053624355131,6807.768066
1346,168.214,-1.8155266149503038,6807.012695
1347,168.338,-1.817370827352414,6806.682129
1348,168.464,-1.8183660705014966,6807.73877
1349,168.589,-1.818264370709602,6807.225586
1350,168.713,-1.8169324238545588,6806.983398
1351,168.839,-1.81444166412618,6808.222168
1352,168.964,-1.8110978411384056,6806.409668
1353,169.089,-1.8073781428789275,6806.256836
1354,169.213,-1.8038081006985425,6807.226074
1355,169.339,-1.800840795687421,6806.954102
1356,169.464,-1.798775624339658,6806.923828
1357,169.589,-1.7977209162543866,6807.195801
1358,169.713,-1.7975951823990886,6807.406738
1359,169.838,-1.7981593422527375,6807.13623
1360,169.963,-1.7990677141986662,6807.862793
1361,170.088,-1.799931765078719,6807.166016
1362,170.213,-1.8003994641733843,6808.193848
1363,170.339,-1.8002394933793076,6807.774414
1364,170.463,-1.7993956533118445,6806.983398
1365,170.588,-1.797983962833035,6806.895508
