序号,时间(s),电压(V)
97,0.408,-0.17284308813363733
98,0.412,-0.33162291975676356
99,0.416,-0.4973954956249049
100,0.42,-0.6548300719155146
101,0.424,-0.7898187797734572
102,0.428,-0.890370974539344
103,0.432,-0.9468059814386881
104,0.436,-0.9518289774192112
105,0.44,-0.9011011454596614
106,0.444,-0.7944426351165699
107,0.448,-0.6372608727100065
108,0.452,-0.4415885994099879
109,0.456,-0.22615823441163813
110,0.46,-0.014988051746425578
111,0.464,0.16583885185604125
112,0.468,0.2929131990667766
113,0.472,0.3505988104906641
114,0.476,0.3347503301556272
115,0.48,0.2535953693222167
116,0.484,0.12549112495547954
117,0.488,-0.025528364577599032
118,0.492,-0.1750819936153455
119,0.496,-0.3035280787996973
120,0.5,-0.39972045415926255
121,0.504,-0.4621298223634003
122,0.508,-0.49651553121279973
123,0.512,-0.511009549709169
124,0.516,-0.511219026830055
125,0.52,-0.49802695724048895
126,0.524,-0.4688030978640034
127,0.528,-0.4204252659368253
128,0.532,-0.3519065247836624
129,0.536,-0.2656364073781248
130,0.54,-0.16757463938340508
131,0.544,-0.0669343127421928
132,0.548,0.024660053494113633
133,0.552,0.09480481774830563
134,0.556,0.13257829127693138
135,0.56,0.13075324321280132
136,0.564,0.08735143066942001
137,0.568,0.006348768611504413
138,0.572,-0.10258322780747402
139,0.576,-0.22555904501767138
140,0.58,-0.34710545358653916
141,0.584,-0.4531113564924278
142,0.588,-0.5330051853004838
143,0.592,-0.580616762326763
144,0.596,-0.5939102337723262
145,0.6,-0.5739445503794759
146,0.604,-0.5232606805671562
147,0.608,-0.444205603585386
148,0.612,-0.3383114378099911
149,0.616,-0.20757169147721824
150,0.62,-0.0570093340134353
151,0.624,0.10336161430754641
152,0.628,0.2589220863090244
153,0.632,0.3934227383140095
154,0.636,0.49309959296096945
155,0.64,0.5498295262296591
156,0.644,0.5620457705878371
157,0.648,0.5336020068130017
158,0.652,0.4715788539281486
159,0.656,0.3839270178595269
160,0.66,0.27770623444231207
161,0.664,0.15883157745723955
162,0.668,0.03382898270959745
163,0.672,-0.08740260787725408
164,0.676,-0.1902948838072876
165,0.68,-0.2578101448901128
166,0.684,-0.27560206103668017
167,0.688,-0.23723740611075775
168,0.692,-0.14682312327350988
169,0.696,-0.01867851262625854
170,0.7,0.1248009573726207
171,0.704,0.25654738932181265
172,0.708,0.34984670315807737
173,0.712,0.38449131443069956
174,0.716,0.35185875699125574
175,0.72,0.25665395462429524
176,0.724,0.11502896133724957
177,0.728,-0.04945767266195791
178,0.732,-0.21071986044853303
179,0.736,-0.34541967725268585
180,0.74,-0.43789598383960865
181,0.744,-0.48296912704787265
182,0.748,-0.4853371221319986
183,0.752,-0.4566786264794853
184,0.756,-0.4132221445908624
185,0.76,-0.3752569281398313
186,0.764,-0.36723986674623105
187,0.768,-0.41592152434854274
188,0.772,-0.545405063100087
189,0.776,-0.7705922290684695
190,0.78,-1.0918079498408153
191,0.784,-1.4928248725471376
192,0.788,-1.9429231361995989
193,0.792,-2.402218457848304
194,0.796,-2.8287297047023263
195,0.8,-3.185264074512893
196,0.804,-3.4442081600556893
197,0.808,-3.589265229579332
198,0.812,-3.6146565553939376
199,0.816,-3.5230751738174666
200,0.82,-3.3238012240363193
201,0.824,-3.032529920954379
202,0.828,-2.673654727234953
203,0.832,-2.28321605261427
204,0.836,-1.9086456684348345
205,0.84,-1.6024044356135574
206,0.844,-1.4101108190559317
207,0.848,-1.3573331789930851
208,0.852,-1.4407512014008754
209,0.856,-1.6278097609875692
210,0.86,-1.8653756920884368
211,0.864,-2.0947722119526264
212,0.868,-2.268664389063702
213,0.872,-2.3640397414667005
214,0.876,-2.3860835272593555
215,0.88,-2.3612331689339774
216,0.884,-2.3223469574671354
217,0.888,-2.29204161059158
218,0.892,-2.270652232747077
219,0.896,-2.2330037706337955
220,0.9,-2.134738016970023
221,0.904,-1.9263517120002818
222,0.908,-1.5713388442593628
223,0.912,-1.062950628522146
224,0.916,-0.43334855003061984
225,0.92,0.2491244613910779
226,0.924,0.8950629126812231
227,0.928,1.4177196302455308
228,0.932,1.7575776750493213
229,0.936,1.8986509393009874
230,0.94,1.8703495383504083
231,0.944,1.7344188866809735
232,0.948,1.5620030129788183
233,0.952,1.409591548479843
234,0.956,1.3031014268245478
235,0.96,1.2359006693708352
236,0.964,1.1805983293825209
237,0.968,1.1086502802211489
238,0.972,1.0089802248340511
239,0.976,0.8982456916110887
240,0.98,0.8194372891671745
241,0.984,0.8292866156449434
242,0.988,0.9781390997964572
243,0.992,1.2892263870723535
244,0.996,1.7456151358057503
245,1.0,2.29030700974975
246,1.004,2.8396408086246865
247,1.008,3.305502031778319
248,1.012,3.6193350210204427
249,1.016,3.750681693361664
250,1.02,3.7144659312676964
251,1.024,3.5640435624518365
252,1.028,3.3715047095458908
253,1.032,3.202103217911802
254,1.036,3.092478630846175
255,1.04,3.040125757106654
256,1.044,3.006559617539644
257,1.048,2.93220559777981
258,1.052,2.75802753081705
259,1.056,2.4470040743653114
260,1.06,1.998198953669315
261,1.064,1.4480291137800094
262,1.068,0.8578717818723304
263,1.072,0.2932756047484021
264,1.076,-0.19594551363952784
265,1.08,-0.5866878287054179
266,1.084,-0.8818389940408067
267,1.088,-1.1006016162239918
268,1.092,-1.2655009238840182
269,1.096,-1.3914193786166489
270,1.1,-1.479988730231573
271,1.104,-1.5208878255595806
272,1.108,-1.4998309851514484
273,1.112,-1.410240261658109
274,1.116,-1.2632293365818816
275,1.12,-1.0908874188433957
276,1.124,-0.9407281313898695
277,1.128,-0.862887716310489
278,1.132,-0.8946680775976122
279,1.136,-1.0478339259937788
280,1.14,-1.3027331936286164
281,1.144,-1.6114278520279517
282,1.148,-1.9098057085870677
283,1.152,-2.1354187276231653
284,1.156,-2.2450663869110628
285,1.16,-2.2259902616940153
286,1.164,-2.0969064436232125
287,1.168,-1.8989726763032189
288,1.172,-1.6807879305376063
289,1.176,-1.4834897171968084
290,1.18,-1.3311963801119573
291,1.184,-1.2296191030301666
292,1.188,-1.1722574623160036
293,1.192,-1.1499309995674583
294,1.196,-1.158071766686675
295,1.2,-1.19845803973536
296,1.204,-1.2755576441922545
297,1.208,-1.38994524839358
298,1.212,-1.532042750958597
299,1.216,-1.6788602922020375
300,1.22,-1.7950497413235367
301,1.224,-1.8385901433995746
302,1.228,-1.7706505046344916
303,1.232,-1.567640755988545
304,1.236,-1.2318573444546301
305,1.24,-0.7967854306495147
306,1.244,-0.3241104131806776
307,1.248,0.10829659671034883
308,1.252,0.42491919676997186
309,1.256,0.572417210820049
310,1.26,0.5345788260387734
311,1.264,0.33705353118863646
312,1.268,0.03918723777476392
313,1.272,-0.28485304742078554
314,1.276,-0.5686062177263405
315,1.28,-0.7709857080574769
316,1.284,-0.8832672116087613
317,1.288,-0.9243446023339865
318,1.292,-0.9276037785317053
319,1.296,-0.9251105667803555
320,1.3,-0.9349046831086258
321,1.304,-0.9557960373264861
322,1.308,-0.9712195804863107
323,1.312,-0.9597484910180847
324,1.316,-0.9070126411036696
325,1.32,-0.813702196249941
326,1.324,-0.6963247202825876
327,1.328,-0.5804561945903219
328,1.332,-0.4896437544610021
329,1.336,-0.4350385951926099
330,1.34,-0.4102299713699312
331,1.344,-0.39369813264732917
332,1.348,-0.35845588294375785
333,1.352,-0.2849090056535563
334,1.356,-0.1708169331745253
335,1.36,-0.03366724073097162
336,1.364,0.0952591507443695
337,1.368,0.18215742842570792
338,1.372,0.20270488857756078
339,1.376,0.15084523643990974
340,1.38,0.04189973447972259
341,1.384,-0.09127960628179274
342,1.388,-0.20867619912997237
343,1.392,-0.2766673941924358
344,1.396,-0.27954672975002737
345,1.4,-0.22468497234623272
346,1.404,-0.13958725532721908
347,1.408,-0.06184718570006266
348,1.412,-0.025412645565988237
349,1.416,-0.047888001739759045
350,1.42,-0.12335881315596511
351,1.424,-0.2236830665885978
352,1.428,-0.30809629042908004
353,1.432,-0.3371923821809532
354,1.436,-0.2858357184000773
355,1.44,-0.1512512677069119
356,1.444,0.045192548307000514
357,1.448,0.26278461752274224
358,1.452,0.45211462769738475
359,1.456,0.5692949793884334
360,1.46,0.5896633774697673
361,1.464,0.5157457945468089
362,1.468,0.3757626142672743
363,1.472,0.21325260705957436
364,1.476,0.07243079753870527
365,1.48,-0.014950336555703351
366,1.484,-0.03688813513362678
367,1.488,-0.0008797701770704983
368,1.492,0.0727166179486003
369,1.496,0.1605141934593781
370,1.5,0.2448293197119387
371,1.504,0.31713029290467704
372,1.508,0.37470622617111116
373,1.512,0.41370667589539933
374,1.516,0.42429142938022696
375,1.52,0.39174756567800467
376,1.524,0.3031844497277072
377,1.528,0.1559889188778147
378,1.532,-0.03664251741225404
379,1.536,-0.24589041647423274
380,1.54,-0.43327729070675897
381,1.544,-0.5609281343574893
382,1.548,-0.6036334614246035
383,1.552,-0.558688083990192
384,1.556,-0.4490487535955787
385,1.56,-0.3175863506527727
386,1.564,-0.21384572192565685
387,1.568,-0.1777163492400678
388,1.572,-0.2255231128615403
389,1.576,-0.34288322990726483
390,1.58,-0.4865032087787876
391,1.584,-0.595318929202421
392,1.588,-0.6090895794811582
393,1.592,-0.48898765815363815
394,1.596,-0.23244749043466886
395,1.6,0.12371849390813949
396,1.604,0.5130385998577706
397,1.608,0.8580840558385405
398,1.612,1.0918153927950769
399,1.616,1.175560294224349
400,1.62,1.1087080161691976
401,1.624,0.926232723115358
402,1.628,0.6835958092098285
403,1.632,0.43493295890032946
404,1.636,0.21471506489884767
405,1.64,0.030927094932289654
406,1.644,-0.12894832151237406
407,1.648,-0.28417877561856547
408,1.652,-0.4466055208855219
409,1.656,-0.611512513101664
410,1.66,-0.7559403196254976
411,1.664,-0.8449503138881685
412,1.668,-0.8444526558238921
413,1.672,-0.7361397882606752
414,1.676,-0.5280671368707468
415,1.68,-0.2558907948641892
416,1.684,0.02606547393221032
417,1.688,0.2603574723910088
418,1.692,0.4027647460480644
419,1.696,0.43440407631727457
420,1.7,0.3667276832043532
421,1.704,0.23807169578679777
422,1.708,0.10209455140900789
423,1.712,0.011214624290641824
424,1.716,0.00045295323674906146
425,1.72,0.07715808839338285
426,1.724,0.22017025876984042
427,1.728,0.38873834402453844
428,1.732,0.5375564234601073
429,1.736,0.6316391576142064
430,1.74,0.6555694556360238
431,1.744,0.6152639723994875
432,1.748,0.5336446611804346
433,1.752,0.44246091778247576
434,1.756,0.37216640601243894
435,1.76,0.3423536172270538
436,1.764,0.3563768859842155
437,1.768,0.4028672620219572
438,1.772,0.46316619462050823
439,1.776,0.5202468232707491
440,1.78,0.5646662504342322
441,1.784,0.5960641762740697
442,1.788,0.6213912353164545
443,1.792,0.6513624217848609
444,1.796,0.6958233098299978
445,1.8,0.7589366147398464
446,1.804,0.8361997911641004
447,1.808,0.9152327951393622
448,1.812,0.9801702114079343
449,1.816,1.0171625475421995
450,1.82,1.0183229042571316
451,1.824,0.9833974235360867
452,1.828,0.9200163834591227
453,1.832,0.8429295747879563
454,1.836,0.7714331840951798
455,1.84,0.7245538841358002
456,1.844,0.7154663265027924
457,1.848,0.7477360080880286
458,1.852,0.8147960264917204
459,1.856,0.901902182609803
460,1.86,0.9890148493261561
461,1.864,1.054030960903396
462,1.868,1.0767625308624516
463,1.872,1.0435486396720934
464,1.876,0.9510044882470523
465,1.88,0.8069943141239833
466,1.884,0.6282318376437459
467,1.888,0.4356862324849025
468,1.892,0.24959149985815926
469,1.896,0.08540316589261121
470,1.9,-0.04833539678528832
471,1.904,-0.14940899271972752
472,1.908,-0.21870143356816782
473,1.912,-0.2561172249215072
474,1.916,-0.2584324301599282
475,1.92,-0.22066640615273067
476,1.924,-0.14002018594353616
477,1.928,-0.019794930129520487
478,1.932,0.1288740576022418
479,1.936,0.288094467946976
480,1.94,0.43654904607554845
481,1.944,0.5540560198438631
482,1.948,0.6260529209515145
483,1.952,0.6465068276255138
484,1.956,0.6182194797650096
485,1.96,0.550789605249002
486,1.964,0.45773550801963897
487,1.968,0.35431846568472863
488,1.972,0.2563136024082171
489,1.976,0.17865686748156592
490,1.98,0.13307505185646365
491,1.984,0.12529589588758952
492,1.988,0.15337293057685097
493,1.992,0.20793028062879323
494,1.996,0.2738182592806895
495,2.0,0.33240430854453856
496,2.004,0.3644730123160213
497,2.008,0.354077157245975
498,2.012,0.29295133521616923
499,2.016,0.18403436143827648
500,2.02,0.04236805424907596
501,2.024,-0.10750991942123309
502,2.028,-0.23709074631316554
503,2.032,-0.3205826964200332
504,2.036,-0.34083616761048335
505,2.04,-0.29318570280199246
506,2.044,-0.18647757965357223
507,2.048,-0.0409023983221572
508,2.052,0.1171072669670406
509,2.056,0.2615833223517393
510,2.06,0.3732399581943892
511,2.064,0.4433681791827556
512,2.068,0.47463960612848066
513,2.072,0.4790689761707836
514,2.076,0.4738478593848936
515,2.08,0.4759888863009667
516,2.084,0.4971312026262565
517,2.088,0.5401108345407318
518,2.092,0.5983704423097932
519,2.096,0.6581926216347541
520,2.1,0.7029151005099752
521,2.104,0.717979194746907
522,2.108,0.6955108967704265
523,2.112,0.6370593009708194
524,2.116,0.5535172477784732
525,2.12,0.4623165798828612
526,2.124,0.3831682896438965
527,2.128,0.333963162208952
528,2.132,0.3277222974556951
529,2.136,0.37054256201800667
530,2.14,0.4602497955456368
531,2.144,0.5859510412919687
532,2.148,0.7291425758848641
533,2.152,0.8668610964683259
534,2.156,0.9765435025510228
535,2.16,1.041334966504987
536,2.164,1.0541882451159232
537,2.168,1.0194050775197634
538,2.172,0.9509937511101023
539,2.176,0.8680930534577264
540,2.18,0.7887350054650727
541,2.184,0.7242128825581072
542,2.188,0.6765530418975054
543,2.192,0.6403332595274671
544,2.196,0.6077708765991805
545,2.2,0.5742345500253134
546,2.204,0.541366505028923
547,2.208,0.5165547572613429
548,2.212,0.5093986498201758
549,2.216,0.527134532995986
550,2.22,0.5712606549321498
551,2.224,0.6367724763932557
552,2.228,0.7139696501909883
553,2.232,0.7915085074400076
554,2.236,0.8589427055405346
555,2.24,0.9076964210519098
556,2.244,0.9307688507387821
557,2.248,0.9223939793549434
558,2.252,0.878668040952288
559,2.256,0.7991931784409937
560,2.26,0.6889771334900866
561,2.264,0.5595833353489644
562,2.268,0.4286792404367464
563,2.272,0.3175219198813247
564,2.276,0.24651336360900042
565,2.28,0.22968764665045988
566,2.284,0.26975508010744714
567,2.288,0.35576717123457047
568,2.292,0.4649389650012934
569,2.296,0.5685557559986235
570,2.3,0.6400873027114071
571,2.304,0.6626740854978299
572,2.308,0.6333727911697419
573,2.312,0.5627771626384671
574,2.316,0.47048290476567384
575,2.32,0.37856062398480667
576,2.324,0.3057187184200322
577,2.328,0.2638614203216364
578,2.332,0.25722317647846044
579,2.336,0.28344108950631874
580,2.34,0.33592749939394045
581,2.344,0.40686832046409566
582,2.348,0.48978255577481433
583,2.352,0.5804665010580717
584,2.356,0.675723701872993
585,2.36,0.7701722285364831
586,2.364,0.8521853049490183
587,2.368,0.9005953286184556
588,2.372,0.8841012843891795
589,2.376,0.7650017875763042
590,2.38,0.5075691719495384
591,2.384,0.08930899970471194
592,2.388,-0.4885059247064533
593,2.392,-1.1952203998524948
594,2.396,-1.973183482884309
