序号,时间(s),电压(V)
101,0.424,-0.07453887194521747
102,0.428,-0.014054462779429315
103,0.432,0.15805501799341073
104,0.436,0.4234926218441852
105,0.44,0.7294882833403107
106,0.444,0.9982580286755334
107,0.448,1.147695436889634
108,0.452,1.1169373327888223
109,0.456,0.8870421692355704
110,0.46,0.488505858854959
111,0.464,-0.006700729587643949
112,0.468,-0.5045864759424317
113,0.472,-0.9134970825894094
114,0.476,-1.1671281066660206
115,0.48,-1.240332356792481
116,0.484,-1.1527664372285815
117,0.488,-0.958888998391585
118,0.492,-0.7278370134945384
119,0.496,-0.5204940785238416
120,0.5,-0.37214476808118985
121,0.504,-0.2869113453972182
122,0.508,-0.244793725618404
123,0.512,-0.21600707289236737
124,0.516,-0.17463326271634774
125,0.52,-0.10629178271846332
126,0.524,-0.009650222624848284
127,0.528,0.105581785077785
128,0.532,0.22223533144180777
129,0.536,0.3203715660558935
130,0.54,0.3824675963908357
131,0.544,0.39754206071510256
132,0.548,0.36285939633297004
133,0.552,0.2833066166331263
134,0.556,0.16964943069966987
135,0.56,0.03656114307871921
136,0.564,-0.09967856181420413
137,0.568,-0.2240008589382464
138,0.572,-0.3249915910320072
139,0.576,-0.3954872090830523
140,0.58,-0.43101894777453104
141,0.584,-0.4276758815414079
142,0.588,-0.3814613137441084
143,0.592,-0.28981804517304627
144,0.596,-0.1542170926668995
145,0.6,0.01773324986662218
146,0.604,0.21139149999103687
147,0.608,0.40565392053601607
148,0.612,0.575578613225482
149,0.616,0.6973264497730001
150,0.62,0.75397103611592
151,0.624,0.7394529684661413
152,0.628,0.6590122843954939
153,0.632,0.5268448508798619
154,0.636,0.3628980297681407
155,0.64,0.18986386443316067
156,0.644,0.030198797557962762
157,0.648,-0.09699210308750313
158,0.652,-0.17852566812493834
159,0.656,-0.2083557535969893
160,0.66,-0.18755989743393692
161,0.664,-0.12392051351072679
162,0.668,-0.0314516925674461
163,0.672,0.07068735508339191
164,0.676,0.16064472591482065
165,0.68,0.21777174245287434
166,0.684,0.22719241959716885
167,0.688,0.1839542524748409
168,0.692,0.09591766203631463
169,0.696,-0.015341463306752071
170,0.7,-0.11680544337419
171,0.704,-0.1707673518947649
172,0.708,-0.14572844093270515
173,0.712,-0.02814176583237765
174,0.716,0.1700902641813119
175,0.72,0.41213931762475065
176,0.724,0.6449685495587271
177,0.728,0.8131251756263347
178,0.732,0.8731571727355142
179,0.736,0.8045822883867139
180,0.74,0.6146620488643203
181,0.744,0.33618580942880005
182,0.748,0.019518997369594997
183,0.752,-0.2786088690042277
184,0.756,-0.5069453032846184
185,0.76,-0.6298774903321338
186,0.764,-0.6340258938233697
187,0.768,-0.5299052944776399
188,0.772,-0.34807047454283474
189,0.776,-0.1305342624387918
190,0.78,0.0799196654675372
191,0.784,0.24883240139277646
192,0.788,0.35474746066127916
193,0.792,0.38906402811623403
194,0.796,0.3529077407910764
195,0.8,0.25352519040890903
196,0.804,0.10185546645053199
197,0.808,-0.08835127407661846
198,0.812,-0.30043568361852724
199,0.816,-0.5147961938316092
200,0.82,-0.7098873358086504
201,0.824,-0.8644861155276177
202,0.828,-0.9605807623458062
203,0.832,-0.9859780032382321
204,0.836,-0.9361067734971702
205,0.84,-0.8148385574096647
206,0.844,-0.6341914487793899
207,0.848,-0.4128964011200063
208,0.852,-0.17413964559095835
209,0.856,0.056938967335479006
210,0.86,0.25556808439883794
211,0.864,0.39963786397045664
212,0.868,0.47251060207212003
213,0.872,0.46642943167850404
214,0.876,0.38547952927858764
215,0.88,0.24636634120837272
216,0.884,0.07584971025958542
217,0.888,-0.09478328434722583
218,0.892,-0.2363855053603185
219,0.896,-0.32756891530079635
220,0.9,-0.35796350175745123
221,0.904,-0.3290672102935345
222,0.908,-0.25316854352608553
223,0.912,-0.15053514883490596
224,0.916,-0.044904888131624326
225,0.92,0.04208487904359276
226,0.924,0.09600991336344233
227,0.928,0.11262975084845184
228,0.932,0.09795912203354959
229,0.936,0.06583173256393698
230,0.94,0.03371916205093159
231,0.944,0.017542946518533314
232,0.948,0.026705245589195053
233,0.952,0.06109141464220765
234,0.956,0.11120489526421833
235,0.96,0.161080736724163
236,0.964,0.19253395972599788
237,0.968,0.1893684094566247
238,0.972,0.1409401907875271
239,0.976,0.04503138581722569
240,0.98,-0.0900995033485833
241,0.984,-0.24506158444247353
242,0.988,-0.3908596630164071
243,0.992,-0.49312685557332775
244,0.996,-0.51889944653357
245,1.0,-0.4448640756361945
246,1.004,-0.26508987824026553
247,1.008,0.004305395824000386
248,1.012,0.3257456934319717
249,1.016,0.6466551510581895
250,1.02,0.9102464975234426
251,1.024,1.0676347646245425
252,1.028,1.0881584008843168
253,1.032,0.9656700607425414
254,1.036,0.7197249494262958
255,1.04,0.39160246683579786
256,1.044,0.035889003778605114
257,1.048,-0.29083951272074315
258,1.052,-0.5417738704551749
259,1.056,-0.6890300473790514
260,1.06,-0.7276187452757935
261,1.064,-0.67324471489243
262,1.068,-0.5550968910404953
263,1.072,-0.4064330882272302
264,1.076,-0.25610475721551973
265,1.08,-0.123214478714732
266,1.084,-0.01565403361066532
267,1.088,0.06790589138254896
268,1.092,0.13380195957972305
269,1.096,0.18868358715451344
270,1.1,0.23614730668411285
271,1.104,0.2760072015439894
272,1.108,0.30654149491558486
273,1.112,0.32868830337860544
274,1.116,0.34969004762994665
275,1.12,0.38317529733227906
276,1.124,0.44421413063405985
277,1.128,0.5409627125381823
278,1.132,0.6669816955897859
279,1.136,0.7984714386738949
280,1.14,0.898582283551199
281,1.144,0.9278171458131863
282,1.148,0.8568308946979345
283,1.152,0.6770236090914166
284,1.156,0.4055499299921582
285,1.16,0.08349798051033791
286,1.164,-0.23236376918385898
287,1.168,-0.4826843582531059
288,1.172,-0.6204406641537675
289,1.176,-0.6233498438850847
290,1.18,-0.4997099313947469
291,1.184,-0.2857871420094296
292,1.188,-0.03588038307475911
293,1.192,0.19164462795582607
294,1.196,0.3485387117105311
295,1.2,0.40774210290309054
296,1.204,0.3685814146642299
297,1.208,0.2543237590178057
298,1.212,0.10266731182144483
299,1.216,-0.04728757132730198
300,1.22,-0.16660597717707143
301,1.224,-0.24275655081816894
302,1.228,-0.2792496858721063
303,1.232,-0.2898897101682506
304,1.236,-0.2904129001166762
305,1.24,-0.29075202361294683
306,1.244,-0.29064469641417434
307,1.248,-0.2800138439246501
308,1.252,-0.24380639575865223
309,1.256,-0.16933762434904986
310,1.26,-0.053315093789344715
311,1.264,0.09416232818485518
312,1.268,0.25037727794210857
313,1.272,0.3856171073150864
314,1.276,0.47173055770950967
315,1.28,0.4904235264357523
316,1.284,0.438441017051748
317,1.288,0.3283370077349705
318,1.292,0.18506320265168485
319,1.296,0.03952549727850874
320,1.3,-0.07916199546498633
321,1.304,-0.15056902440729078
322,1.308,-0.1668947816314888
323,1.312,-0.13283318151508522
324,1.316,-0.0618945241594956
325,1.32,0.028801917301356915
326,1.324,0.12291252797886962
327,1.328,0.2070420399020286
328,1.332,0.27078772737769435
329,1.336,0.30567691160192956
330,1.34,0.3041067146099346
331,1.344,0.25914698355308613
332,1.348,0.16583915031949378
333,1.352,0.024103817940030876
334,1.356,-0.15763124452650598
335,1.36,-0.35995940713707253
336,1.364,-0.5533146657708367
337,1.368,-0.7032521021409585
338,1.372,-0.7792477237650532
339,1.376,-0.7639306581563994
340,1.38,-0.6590551124676555
341,1.384,-0.48593617731008193
342,1.388,-0.28041840020190323
343,1.392,-0.08427602935360332
344,1.396,0.06429161399397729
345,1.4,0.1384842429402624
346,1.404,0.1272050067312062
347,1.408,0.03537892370777621
348,1.412,-0.11874520961764251
349,1.416,-0.3078144913521583
350,1.42,-0.5001765365916788
351,1.424,-0.6649966246422628
352,1.428,-0.777345989716738
353,1.432,-0.8223555230782316
354,1.436,-0.79725639061154
355,1.44,-0.7106354677806002
356,1.444,-0.5792924908865218
357,1.448,-0.42385415709378177
358,1.452,-0.26424913731908395
359,1.456,-0.11584641232684549
360,1.46,0.012810320856969426
361,1.464,0.11973103108988539
362,1.468,0.20672678476330034
363,1.472,0.2756935647160412
364,1.476,0.3259134651868619
365,1.48,0.35341977000301356
366,1.484,0.3522344420042823
367,1.488,0.3168217063746106
368,1.492,0.2452103309637809
369,1.496,0.14199069921363497
370,1.5,0.01967304688992561
371,1.504,-0.10313384634212056
372,1.508,-0.206635483954196
373,1.512,-0.2754490641489071
374,1.516,-0.30177218273682543
375,1.52,-0.2849123341923718
376,1.524,-0.22875060573287087
377,1.528,-0.13969024274132924
378,1.532,-0.0260939141239585
379,1.536,0.1018809384712509
380,1.54,0.23340345103842391
381,1.544,0.35883416951655217
382,1.548,0.47095179911819146
383,1.552,0.5647923205041722
384,1.556,0.636663715367424
385,1.56,0.6832382369010044
386,1.564,0.7010635960015584
387,1.568,0.6865647265015036
388,1.572,0.6369542596012
389,1.576,0.5524497017870504
390,1.58,0.4390965234852374
391,1.584,0.3102541135703865
392,1.588,0.18503460433936356
393,1.592,0.08383805183560496
394,1.596,0.022934618978177255
395,1.6,0.010259153372499757
396,1.604,0.043445255719121466
397,1.608,0.1101287253737983
398,1.612,0.19049151563293631
399,1.616,0.2620542660508562
400,1.62,0.3057913185027144
401,1.624,0.31136541889100205
402,1.628,0.2793908065319388
403,1.632,0.22039547542055818
404,1.636,0.15168592721073118
405,1.64,0.09314144713275369
406,1.644,0.062142353093475815
407,1.648,0.06836176685812242
408,1.652,0.11069604382337563
409,1.656,0.17856770336613806
410,1.66,0.2570579051173733
411,1.664,0.33228950889381537
412,1.668,0.39356258215987266
413,1.672,0.4320314768763765
414,1.676,0.43871079926825457
415,1.68,0.4043000970801573
416,1.684,0.32074111846727604
417,1.688,0.18305201823138878
418,1.692,-0.008975695255447766
419,1.696,-0.24853296245977133
420,1.7,-0.5191480525585386
421,1.704,-0.7934577101391047
422,1.708,-1.035735367298427
423,1.712,-1.209292935306169
424,1.716,-1.2872369658066698
425,1.72,-1.2622458141939212
426,1.724,-1.1503492784487501
427,1.728,-0.98623700378445
428,1.732,-0.8116772526178823
429,1.736,-0.6616193063356512
430,1.74,-0.5530832454541166
431,1.744,-0.4801597690195269
432,1.748,-0.41608031592313327
433,1.752,-0.32189992427051994
434,1.756,-0.1600833386709436
435,1.76,0.09074551016072172
436,1.764,0.42491920786996756
437,1.768,0.8066832377925152
438,1.772,1.176290274333644
439,1.776,1.463654788855774
440,1.78,1.605923570962567
441,1.784,1.5645786219033566
442,1.788,1.3375090971308472
443,1.792,0.9614735080840835
444,1.796,0.5024792511103601
445,1.8,0.036654995143068685
446,1.804,-0.37118521858821035
447,1.808,-0.6833762356235076
448,1.812,-0.8947140932792504
449,1.816,-1.0268788032234937
450,1.82,-1.1154457519240037
451,1.824,-1.194490678992966
452,1.828,-1.2837662091785533
453,1.832,-1.38316248803715
454,1.836,-1.4770728176311263
455,1.84,-1.5461577598141054
456,1.844,-1.5795316044190821
457,1.848,-1.580818350549343
458,1.852,-1.5658539226961836
459,1.856,-1.5542584247094664
460,1.86,-1.559299876711422
461,1.864,-1.5800980300223868
462,1.868,-1.5989138978276112
463,1.872,-1.5855277008308244
464,1.876,-1.5089987175557955
465,1.88,-1.3531103308055938
466,1.884,-1.1285269536897269
467,1.888,-0.8754691197266863
468,1.892,-0.6547709338242814
469,1.896,-0.5299636878809896
470,1.9,-0.5465578043538173
471,1.904,-0.7154872058542879
472,1.908,-1.0060510648961454
473,1.912,-1.3512852935636426
474,1.916,-1.6655603816088989
475,1.92,-1.8698569282623996
476,1.924,-1.9165299119637127
477,1.928,-1.8048311648738204
478,1.932,-1.581344887866944
479,1.936,-1.3248776942576392
480,1.94,-1.1211375883466979
481,1.944,-1.0358100400836747
482,1.948,-1.0945610908486565
483,1.952,-1.2762248449443756
484,1.956,-1.5212301323629722
485,1.96,-1.7518379017201073
486,1.964,-1.8968262590714322
487,1.968,-1.9126250129725364
488,1.972,-1.7945272690323135
489,1.976,-1.5746421412672817
490,1.98,-1.3076062341419845
491,1.984,-1.0494753376315646
492,1.988,-0.8379133229847726
493,1.992,-0.6815581406334615
494,1.996,-0.562518230325365
495,2.0,-0.44973240921672625
496,2.004,-0.31631074038113893
497,2.008,-0.15346709927760804
498,2.012,0.02373646008101673
499,2.016,0.18002369240936197
500,2.02,0.27121508951284784
501,2.024,0.26004446782657087
502,2.028,0.13211972770466665
503,2.032,-0.09400309355200805
504,2.036,-0.3683966306365244
505,2.04,-0.6243105306527782
506,2.044,-0.8005450802473894
507,2.048,-0.8622599115678573
508,2.052,-0.8113382726465632
509,2.056,-0.6825760838375103
510,2.06,-0.5285570197921782
511,2.064,-0.3999967653263609
512,2.068,-0.32892621077120643
513,2.072,-0.32083383250121017
514,2.076,-0.3584104018913144
515,2.08,-0.4140794182311567
516,2.084,-0.46475975293361493
517,2.088,-0.5027466628609315
518,2.092,-0.5393072689325089
519,2.096,-0.6002216899220135
520,2.1,-0.7146530898701037
521,2.104,-0.9005767814998783
522,2.108,-1.1517312082311038
523,2.112,-1.4319707334560035
524,2.116,-1.6810602313776422
525,2.12,-1.8312692967675892
526,2.124,-1.8295083534653958
527,2.128,-1.6573682996521037
528,2.132,-1.3413825448545584
529,2.136,-0.9484272305351245
530,2.14,-0.5663664503024571
531,2.144,-0.2759147033547933
532,2.148,-0.1239253938220036
533,2.152,-0.10899992045962148
534,2.156,-0.18576550114419008
535,2.16,-0.2856909546749299
536,2.164,-0.3450898115031594
537,2.168,-0.32906609713359053
538,2.172,-0.2430527908400645
539,2.176,-0.1287103682977301
540,2.18,-0.04633452721301289
541,2.184,-0.05020831668631975
542,2.188,-0.16568178770824946
543,2.192,-0.3764502419045133
544,2.196,-0.6268397240346363
545,2.2,-0.8381062432402597
546,2.204,-0.9329977155155559
547,2.208,-0.860845113043349
548,2.212,-0.6155433499296749
549,2.216,-0.24041960978221993
550,2.22,0.18262969258644762
551,2.224,0.5574895029683229
552,2.228,0.8040285788977151
553,2.232,0.8828625413347289
554,2.236,0.8046021936108889
555,2.24,0.6200711121046476
556,2.244,0.39630716439113284
557,2.248,0.18902695082289525
558,2.252,0.023229025083680886
559,2.256,-0.1107216035787087
560,2.26,-0.24553076423663045
561,2.264,-0.4161189442146995
562,2.268,-0.6384361218517354
563,2.272,-0.8965546687402063
564,2.276,-1.1433301429406804
565,2.28,-1.3143290614076368
566,2.284,-1.3495743032043555
567,2.288,-1.2153287179363985
568,2.292,-0.9186890566910695
569,2.296,-0.5102425822887495
570,2.3,-0.07339865754146616
571,2.304,0.29742672039306034
572,2.308,0.5237301727062137
573,2.312,0.5658643386781252
574,2.316,0.43353750565923654
575,2.32,0.18028848018140578
576,2.324,-0.1153071044416425
577,2.328,-0.3740706888576123
578,2.332,-0.5369893225136038
579,2.336,-0.5755342142732186
580,2.34,-0.490069837717241
581,2.344,-0.29965807022595875
582,2.348,-0.029123793671129116
583,2.352,0.3001637075463646
584,2.356,0.6710887747570925
585,2.36,1.0623950437263736
586,2.364,1.4344957920530839
587,2.368,1.7158748422676808
588,2.372,1.7980542963824215
589,2.376,1.5462163317469433
590,2.38,0.82791224767159
591,2.384,-0.4454461733365881
592,2.388,-2.277686309389167
593,2.392,-4.564895665329875
594,2.396,-7.103440348146648
