序号,时间(s),电压(V)
104,0.436,-1.1421499059412772
105,0.44,-1.1006577490244307
106,0.444,-1.0170735993861366
107,0.448,-0.8882164836501933
108,0.452,-0.7135362355185713
109,0.456,-0.4976980533978927
110,0.46,-0.25401398049443774
111,0.464,-0.006698556726467258
112,0.468,0.210378338717083
113,0.472,0.3593642692795944
114,0.476,0.40741920147308724
115,0.48,0.3364655123396759
116,0.484,0.15058681550599767
117,0.488,-0.12150605766301249
118,0.492,-0.4302425765488692
119,0.496,-0.7150140283845675
120,0.5,-0.9181165684965977
121,0.504,-0.9990689103354159
122,0.508,-0.9450051783632204
123,0.512,-0.7741365902301005
124,0.516,-0.5313541917437452
125,0.52,-0.2770150690520649
126,0.524,-0.07162831439135833
127,0.528,0.039782430705986374
128,0.532,0.03948575804282703
129,0.536,-0.05883516210173226
130,0.54,-0.2157192437835112
131,0.544,-0.3798598552583233
132,0.548,-0.5052898655918109
133,0.552,-0.5653035008215493
134,0.556,-0.5580193316247963
135,0.56,-0.502243441440248
136,0.564,-0.4264853092707267
137,0.568,-0.356267817860314
138,0.572,-0.3046766914552493
139,0.576,-0.2693770932522224
140,0.58,-0.23662529691520312
141,0.584,-0.1898250592049823
142,0.588,-0.11858603950742143
143,0.592,-0.02462460038059836
144,0.596,0.07783893388096325
145,0.6,0.16771034305395405
146,0.604,0.2266542643991937
147,0.608,0.24838751757757752
148,0.612,0.2428085890684043
149,0.616,0.23222649166326842
150,0.62,0.24095330735127188
151,0.624,0.28311647088728564
152,0.628,0.3542229450163726
153,0.632,0.4299142197952772
154,0.636,0.4725523858974585
155,0.64,0.44369215199975154
156,0.644,0.31832684021453383
157,0.648,0.0959899304596618
158,0.652,-0.19534950157295367
159,0.656,-0.5047264957439371
160,0.66,-0.772064790681936
161,0.664,-0.9460354400413968
162,0.668,-0.9994627722893569
163,0.672,-0.9368413166797139
164,0.676,-0.7915253314066659
165,0.68,-0.6138355742978505
166,0.684,-0.45450644234800297
167,0.688,-0.3491700372489103
168,0.692,-0.30878537486493834
169,0.696,-0.31904831758334384
170,0.7,-0.34902002787932923
171,0.704,-0.3656512913158577
172,0.708,-0.34831207101265577
173,0.712,-0.29744095474234755
174,0.716,-0.2338510272661801
175,0.72,-0.189156766011686
176,0.724,-0.19166048848018608
177,0.728,-0.2537236668152051
178,0.732,-0.36557992434315545
179,0.736,-0.497934566583847
180,0.74,-0.6123924961599627
181,0.744,-0.6755574391884626
182,0.748,-0.6712457198703375
183,0.752,-0.6063115903370128
184,0.756,-0.5079722487706023
185,0.76,-0.41344629573048114
186,0.764,-0.35569050361281945
187,0.768,-0.3506456299103818
188,0.772,-0.3907880867936356
189,0.776,-0.44748759214404876
190,0.78,-0.4814380209338452
191,0.784,-0.4572425775986603
192,0.788,-0.3567320035883998
193,0.792,-0.18633893961661646
194,0.796,0.024051978014872247
195,0.8,0.2304660362314581
196,0.804,0.389005088490034
197,0.808,0.4697082760963628
198,0.812,0.4654294130195199
199,0.816,0.39280862929849375
200,0.82,0.2850555068394523
201,0.824,0.17947569919416265
202,0.828,0.10477180739655041
203,0.832,0.07274375768080728
204,0.836,0.07679243482563604
205,0.84,0.09690629964416005
206,0.844,0.10852373220103521
207,0.848,0.09176527105303844
208,0.852,0.03806930248561275
209,0.856,-0.04773635712333395
210,0.86,-0.15063723259180756
211,0.864,-0.25272279048277435
212,0.868,-0.3415462886021316
213,0.872,-0.41582429582356756
214,0.876,-0.48547604749855144
215,0.88,-0.5653528656574989
216,0.884,-0.6653697769316373
217,0.888,-0.7819203410264871
218,0.892,-0.8948738959506022
219,0.896,-0.9718842613675044
220,0.9,-0.9786801112411833
221,0.904,-0.8916433021667806
222,0.908,-0.708298415624031
223,0.912,-0.4522114325210821
224,0.916,-0.1702729381451173
225,0.92,0.07768953809946808
226,0.924,0.2345604577664717
227,0.928,0.2625350125363416
228,0.932,0.15566988537027604
229,0.936,-0.0561983451230754
230,0.94,-0.3146178303064232
231,0.944,-0.5491419026559787
232,0.948,-0.6978334667630673
233,0.952,-0.7247356266732077
234,0.956,-0.6289078964980006
235,0.96,-0.44271575781125516
236,0.964,-0.22033970811242098
237,0.968,-0.02003325462244316
238,0.972,0.11454680213503675
239,0.976,0.16767045667625197
240,0.98,0.1543409216649911
241,0.984,0.11121201096942383
242,0.988,0.07924093903387215
243,0.992,0.08530701626141762
244,0.996,0.13058214117317837
245,1.0,0.19051079004407775
246,1.004,0.22607109449164695
247,1.008,0.2011800109205632
248,1.012,0.09870223197834022
249,1.016,-0.07182041713628154
250,1.02,-0.2778309575248029
251,1.024,-0.4764698071609215
252,1.028,-0.6301502408913281
253,1.032,-0.7186435702895859
254,1.036,-0.7438183481936245
255,1.04,-0.7263784978298222
256,1.044,-0.6966063127925042
257,1.048,-0.6825403851616505
258,1.052,-0.699432053978132
259,1.056,-0.7442553484607352
260,1.06,-0.7977994966071954
261,1.064,-0.8338597848029835
262,1.068,-0.8317594679954187
263,1.072,-0.7868772771252686
264,1.076,-0.7146137569895032
265,1.08,-0.6459745437948687
266,1.084,-0.616474320000786
267,1.088,-0.6525156761345918
268,1.092,-0.760151681678559
269,1.096,-0.9206703321951804
270,1.1,-1.0953960002453718
271,1.104,-1.2383943326986167
272,1.108,-1.3122654783728902
273,1.112,-1.3009151859405284
274,1.116,-1.2144269729862762
275,1.12,-1.0843225522198523
276,1.124,-0.9513042650056014
277,1.128,-0.8501711048862535
278,1.132,-0.7972860161702445
279,1.136,-0.7852505074877049
280,1.14,-0.787213013621603
281,1.144,-0.7694475042204709
282,1.148,-0.7071633538437516
283,1.152,-0.5970058124538505
284,1.156,-0.460958532882725
285,1.16,-0.33980425529977715
286,1.164,-0.27851959123935477
287,1.168,-0.3089556096708828
288,1.172,-0.43597943956083274
289,1.176,-0.6323592540164774
290,1.18,-0.8450458585826215
291,1.184,-1.0111810963909456
292,1.188,-1.0780342232497364
293,1.192,-1.0195328257072251
294,1.196,-0.8438119883594453
295,1.2,-0.5901344784630983
296,1.204,-0.3172775090295369
297,1.208,-0.08717099119090498
298,1.212,0.05203730474788071
299,1.216,0.07875271301461904
300,1.22,0.0021380781435111932
301,1.224,-0.1437698994255787
302,1.228,-0.313377719539609
303,1.232,-0.4649377989105551
304,1.236,-0.5726796646254494
305,1.24,-0.6322290381839263
306,1.244,-0.6581769781015785
307,1.248,-0.6746094323023091
308,1.252,-0.7017294871095153
309,1.256,-0.744266104173712
310,1.26,-0.7875870921762336
311,1.264,-0.8037013816509049
312,1.268,-0.7640382515660809
313,1.272,-0.6528145958110495
314,1.276,-0.47535261510426813
315,1.28,-0.2586282766659715
316,1.284,-0.0443583416006308
317,1.288,0.12316203504126493
318,1.292,0.21080950303330953
319,1.296,0.20696213557698617
320,1.3,0.123930536437999
321,1.304,-0.008431412791430547
322,1.308,-0.15444637215498072
323,1.312,-0.28407710258546576
324,1.316,-0.37970272047647513
325,1.32,-0.4368394520891379
326,1.324,-0.46017332624410984
327,1.328,-0.45730659341969254
328,1.332,-0.4326296955319527
329,1.336,-0.38372229796890034
330,1.34,-0.30200735716283766
331,1.344,-0.17741720883297954
332,1.348,-0.004786128018977905
333,1.352,0.21111641735910874
334,1.356,0.4544686787663608
335,1.36,0.7020113792092101
336,1.364,0.9296307815486173
337,1.368,1.1184283528579175
338,1.372,1.2575785945550735
339,1.376,1.3438435632310142
340,1.38,1.379545493252039
341,1.384,1.370656322515875
342,1.388,1.3252584370179656
343,1.392,1.2518841683623378
344,1.396,1.1579399611305121
345,1.4,1.0492939954191933
346,1.404,0.9315855748712064
347,1.408,0.8122832297547855
348,1.412,0.7017813392640032
349,1.416,0.6126419782661198
350,1.42,0.5573603804233996
351,1.424,0.5454670298309666
352,1.428,0.5805164854548046
353,1.432,0.6576262332965513
354,1.436,0.7628757543105223
355,1.44,0.8757977410116898
356,1.444,0.9745876695345823
357,1.448,1.0417623226821713
358,1.452,1.067783112790989
359,1.456,1.0518038180379103
360,1.46,1.0003871036571004
361,1.464,0.9252717361472157
362,1.468,0.8405396792138794
363,1.472,0.7592803371172242
364,1.476,0.6905126842645217
365,1.48,0.6376498385953905
366,1.484,0.5991154329904598
367,1.488,0.570338135768369
368,1.492,0.5457626977360661
369,1.496,0.5202237214044029
370,1.5,0.4899638571576541
371,1.504,0.45367332950269595
372,1.508,0.4133844088539118
373,1.512,0.3747605799067494
374,1.516,0.34654558455408807
375,1.52,0.33915746105128436
376,1.524,0.3623596523027934
377,1.528,0.4220910318685561
378,1.532,0.5172442466119053
379,1.536,0.6379497290103323
380,1.54,0.7668421414632803
381,1.544,0.8834769258128965
382,1.548,0.970239934173564
383,1.552,1.0171683321182974
384,1.556,1.0238476953303233
385,1.56,0.9982350698295854
386,1.564,0.9535144084883665
387,1.568,0.9043235655815223
388,1.572,0.8632872573447641
389,1.576,0.8383953607535741
390,1.58,0.8316284659219146
391,1.584,0.8390816249071898
392,1.588,0.8524434437719063
393,1.592,0.8613449777318147
394,1.596,0.8561189518457497
395,1.6,0.8305888798085856
396,1.604,0.7841968990623498
397,1.608,0.722442088124639
398,1.612,0.6550669289552723
399,1.616,0.5926963606918151
400,1.62,0.5435966548408361
401,1.624,0.511925610399248
402,1.628,0.49760133149144303
403,1.632,0.4969547357011127
404,1.636,0.5034857102829267
405,1.64,0.5088960454029378
406,1.644,0.5049661722120031
407,1.648,0.48621510353369535
408,1.652,0.452298855095325
409,1.656,0.40883948417432675
410,1.66,0.36609630545757305
411,1.664,0.3359026167962357
412,1.668,0.3279037497040566
413,1.672,0.34631115369945803
414,1.676,0.3883472458271689
415,1.68,0.445152571954892
416,1.684,0.5049494502657568
417,1.688,0.5571369631723212
418,1.692,0.5956178756840845
419,1.696,0.6203094520435752
420,1.7,0.6367326154026074
421,1.704,0.654024045942749
422,1.708,0.681791308573533
423,1.712,0.7265088331248122
424,1.716,0.7886299560816336
425,1.72,0.8616197318026385
426,1.724,0.9333544013295128
427,1.728,0.9893251339431822
428,1.732,1.0165802034552447
429,1.736,1.0073870501608275
430,1.74,0.9617135409152437
431,1.744,0.8877028798108445
432,1.748,0.7997467218188467
433,1.752,0.7146817200044948
434,1.756,0.6474892043435166
435,1.76,0.6079841972599572
436,1.764,0.5993157680447481
437,1.768,0.6182913372573144
438,1.772,0.6571020854555262
439,1.776,0.7059086081487039
440,1.78,0.7556578433942485
441,1.784,0.8003963977529845
442,1.788,0.8384034052055686
443,1.792,0.8718343065923514
444,1.796,0.9051432811783767
445,1.8,0.9429822172174136
446,1.804,0.9882862554970869
447,1.808,1.0409798417893323
448,1.812,1.0974993560337731
449,1.816,1.1512311246852054
450,1.82,1.1938731716578745
451,1.824,1.21752829611439
452,1.828,1.2170422721943068
453,1.832,1.1918797154688376
454,1.836,1.146878470730048
455,1.84,1.0915178383869648
456,1.844,1.0376890537873882
457,1.848,0.9963585457772453
458,1.852,0.9740356371867895
459,1.856,0.9703243203310925
460,1.86,0.9776158491726235
461,1.864,0.9831771422770454
462,1.868,0.9730047101591136
463,1.872,0.9362883041601197
464,1.876,0.8692486814076071
465,1.88,0.7773138371137069
466,1.884,0.6749283928127462
467,1.888,0.5827987147029808
468,1.892,0.5231149232554495
469,1.896,0.5140193315935433
470,1.9,0.5649054964931496
471,1.904,0.6738446287643617
472,1.908,0.8277116839080336
473,1.912,1.0047926678782706
474,1.916,1.1790942411616514
475,1.92,1.3253016507149802
476,1.924,1.423288374942382
477,1.928,1.4612825958857862
478,1.932,1.4372327665544238
479,1.936,1.3584212268266418
480,1.94,1.2397136867750989
481,1.944,1.1008922945665844
482,1.948,0.9634146366708788
483,1.952,0.8469303200193351
484,1.956,0.7660968206421902
485,1.96,0.7284132068874027
486,1.964,0.7335658043976075
487,1.968,0.7742257547363949
488,1.972,0.8378185238345146
489,1.976,0.9087789242549377
490,1.98,0.9710912607807067
491,1.984,1.01112875975732
492,1.988,1.0205826742376236
493,1.992,0.9986943339024291
494,1.996,0.9527122524476417
495,2.0,0.8959883122807734
496,2.004,0.8441885684450535
497,2.008,0.8110111592157175
498,2.012,0.8049486389381073
499,2.016,0.8279730462221897
500,2.02,0.8760896189820169
501,2.024,0.9410212631509122
502,2.028,1.0120835471069498
503,2.032,1.077679079658979
504,2.036,1.126582361178772
505,2.04,1.1496203057479066
506,2.044,1.1419172659245391
507,2.048,1.1049311307708585
508,2.052,1.0470318620584982
509,2.056,0.9818495024985087
510,2.06,0.9246561344689997
511,2.064,0.8879564353603553
512,2.068,0.877835523549315
513,2.072,0.8923805285454018
514,2.076,0.9227331323144247
515,2.08,0.9562732725638211
516,2.084,0.9805617650359775
517,2.088,0.9865029786616599
518,2.092,0.9698392752846127
519,2.096,0.9310811176542932
520,2.1,0.8746031489588758
521,2.104,0.8075798111615179
522,2.108,0.7389801494806357
523,2.112,0.6784673343201678
524,2.116,0.6350124709334046
525,2.12,0.6153191374500565
526,2.124,0.6224794806687889
527,2.128,0.6552611405353594
528,2.132,0.7080896820981446
529,2.136,0.7716316004482481
530,2.14,0.8340794528251557
531,2.144,0.8833505736455091
532,2.148,0.910031802585549
533,2.152,0.9102212517096488
534,2.156,0.8869890821014942
535,2.16,0.8494645269708456
536,2.164,0.8096344097450783
537,2.168,0.7782586311054392
538,2.172,0.7618365138196755
539,2.176,0.7617337270321576
540,2.18,0.77508970792047
541,2.184,0.7962999905954187
542,2.188,0.8183115016187847
543,2.192,0.8339378124918916
544,2.196,0.8376250164079746
545,2.2,0.8273045339288236
546,2.204,0.8052362745343483
547,2.208,0.7770650744385192
548,2.212,0.7494026863763441
549,2.216,0.7271513909022916
550,2.22,0.7119067118636649
551,2.224,0.7020710656157773
552,2.228,0.6942479340806271
553,2.232,0.6848970497324616
554,2.236,0.671506799113062
555,2.24,0.6531575441929248
556,2.244,0.6306401777159868
557,2.248,0.6062309485826273
558,2.252,0.5831477727412605
559,2.256,0.5648137765698648
560,2.26,0.5542707041206849
561,2.264,0.5541387727970609
562,2.268,0.5671117170594704
563,2.272,0.596304597897108
564,2.276,0.644597464121695
565,2.28,0.7128588356942894
566,2.284,0.7979764387257976
567,2.288,0.8919854817155269
568,2.292,0.9830002263114873
569,2.296,1.0576723666688579
570,2.3,1.1042184797037924
571,2.304,1.1150292123090642
572,2.308,1.0883236304861152
573,2.312,1.0286865482822432
574,2.316,0.9463229498444339
575,2.32,0.854869865578554
576,2.324,0.7681003714797837
577,2.328,0.6966108335617073
578,2.332,0.6458819936758551
579,2.336,0.6165469742020441
580,2.34,0.606561503587472
581,2.344,0.6139305810817479
582,2.348,0.6383408785018814
583,2.352,0.6807267995521294
584,2.356,0.7410581268967674
585,2.36,0.8156178916385012
586,2.364,0.8951803031150809
587,2.368,0.9649754768898922
588,2.372,1.0066159512831492
589,2.376,1.0015516408832357
590,2.38,0.9352267216000303
591,2.384,0.8009316798211519
592,2.388,0.6023289438048404
593,2.392,0.3538562403144752
594,2.396,0.07874568162514152
