序号,时间(s),电压(V)
148,0.612,-0.3599687188923861
149,0.616,-0.34779239333639717
150,0.62,-0.3051923028804773
151,0.624,-0.23387245095707992
152,0.628,-0.14707051132418167
153,0.632,-0.0673890338103809
154,0.636,-0.020779520866725482
155,0.64,-0.028112144450972532
156,0.644,-0.09724197618070113
157,0.648,-0.21891274461961896
158,0.652,-0.3682639286596616
159,0.656,-0.5111127328135245
160,0.66,-0.6126207969465824
161,0.664,-0.6460219890435853
162,0.668,-0.5995691324254893
163,0.672,-0.47991015188161673
164,0.676,-0.3104691444301372
165,0.68,-0.12500154185527176
166,0.684,0.04140761608820726
167,0.688,0.16077440193745393
168,0.692,0.2178195218914582
169,0.696,0.21189411707368194
170,0.7,0.1552773333186868
171,0.704,0.06842788824316309
172,0.708,-0.026505582925566245
173,0.712,-0.11173612171910431
174,0.716,-0.1771749277876312
175,0.72,-0.22022432436821723
176,0.724,-0.24325973196607104
177,0.728,-0.2507753831600542
178,0.732,-0.24719128409003072
179,0.736,-0.23518657427304157
180,0.74,-0.21443495275390517
181,0.744,-0.1813112056427275
182,0.748,-0.13023783522078042
183,0.752,-0.056457153017527933
184,0.756,0.04098683690493559
185,0.76,0.1573805245218506
186,0.764,0.2821427478765113
187,0.768,0.40015648837528844
188,0.772,0.49442594268270623
189,0.776,0.5498112453881824
190,0.78,0.5568939226094889
191,0.784,0.5143442134594175
192,0.788,0.42875874756803856
193,0.792,0.3125974369583944
194,0.796,0.1817625081192377
195,0.8,0.05354097892410885
196,0.804,-0.05561604623483042
197,0.808,-0.1329110852664636
198,0.812,-0.1718303252787056
199,0.816,-0.1731535411396415
200,0.82,-0.1437158130883361
201,0.824,-0.09374469305167142
202,0.828,-0.034287813557795796
203,0.832,0.02440118407937167
204,0.836,0.07389033680428343
205,0.84,0.10885215717903465
206,0.844,0.1285561645189437
207,0.848,0.13731788146875903
208,0.852,0.14273208548470856
209,0.856,0.15202023627848885
210,0.86,0.16825347191633117
211,0.864,0.18839746693347945
212,0.868,0.2042180849470541
213,0.872,0.20577364135025888
214,0.876,0.1859806621565099
215,0.88,0.14402646555626084
216,0.884,0.08583575497376383
217,0.888,0.021489692298139143
218,0.892,-0.03872396633816747
219,0.896,-0.08757530927701472
220,0.9,-0.12243962428717875
221,0.904,-0.14521627631328904
222,0.908,-0.16114291044176096
223,0.912,-0.1769848260631967
224,0.916,-0.19889635014499701
225,0.92,-0.2301736755771111
226,0.924,-0.26938899243786185
227,0.928,-0.30976916346874755
228,0.932,-0.34047064427358803
229,0.936,-0.34950501053332567
230,0.94,-0.3272521272682674
231,0.944,-0.26937734669764735
232,0.948,-0.17836000390475645
233,0.952,-0.06323915840321342
234,0.956,0.0625354209513314
235,0.96,0.1847799242829427
236,0.964,0.2925718915045305
237,0.968,0.38068967788018815
238,0.972,0.4490230185553716
239,0.976,0.4991020791507153
240,0.98,0.5297473348574468
241,0.984,0.5346517994580354
242,0.988,0.5038599449923633
243,0.992,0.4289584563103336
244,0.996,0.3094524046724529
245,1.0,0.1566506024913489
246,1.004,-0.007653800738971222
247,1.008,-0.15766872870338317
248,1.012,-0.27231441198952544
249,1.016,-0.3420431659318216
250,1.02,-0.3708164662416059
251,1.024,-0.37274752547106066
252,1.028,-0.36511103994670835
253,1.032,-0.3605908194840732
254,1.036,-0.36179119253457365
255,1.04,-0.3602608408473702
256,1.044,-0.34061707522925405
257,1.048,-0.2881723903755575
258,1.052,-0.19668018291765943
259,1.056,-0.07264813917239937
260,1.06,0.06552871782733119
261,1.064,0.1928612157460967
262,1.068,0.2852675548554496
263,1.072,0.32695720849367343
264,1.076,0.31562135647768064
265,1.08,0.2635710841225834
266,1.084,0.19393549983761887
267,1.088,0.1330413209087662
268,1.092,0.10194228756194197
269,1.096,0.11033863541152289
270,1.1,0.15471461602965292
271,1.104,0.22058406575909356
272,1.108,0.2875080926901936
273,1.112,0.33529160309641187
274,1.116,0.34984868956924864
275,1.12,0.32716758266268353
276,1.124,0.2738776512670584
277,1.128,0.20377053106981827
278,1.132,0.13144415327021325
279,1.136,0.06610197695215042
280,1.14,0.008777600486693033
281,1.144,-0.045829322401709276
282,1.148,-0.1045935985926517
283,1.152,-0.1712879598569156
284,1.156,-0.24417241128483044
285,1.16,-0.31639637003555715
286,1.164,-0.3785574157733479
287,1.168,-0.42223083184047333
288,1.172,-0.4432857572561512
289,1.176,-0.44412105369268934
290,1.18,-0.43423078921335395
291,1.184,-0.4286498660152686
292,1.188,-0.44421211259271687
293,1.192,-0.49436265532925927
294,1.196,-0.584046469824812
295,1.2,-0.7064645929816432
296,1.204,-0.8431975886568085
297,1.208,-0.9683079223752817
298,1.212,-1.0555373266325143
299,1.216,-1.0861930920240561
300,1.22,-1.054729748764485
301,1.224,-0.9698815056686116
302,1.228,-0.8511277551273815
303,1.232,-0.7221895935970556
304,1.236,-0.6040016368844745
305,1.24,-0.5090470697228804
306,1.244,-0.4381267649678225
307,1.248,-0.3803238159022429
308,1.252,-0.3166024445435237
309,1.256,-0.22640856571897952
310,1.26,-0.09526610211651955
311,1.264,0.07921052379310148
312,1.268,0.2849120915871594
313,1.272,0.4972506208999513
314,1.276,0.6849273598803081
315,1.28,0.8173878197434427
316,1.284,0.871332970766217
317,1.288,0.8344867442749427
318,1.292,0.7065909756577408
319,1.296,0.4989637723382715
320,1.3,0.23380662208745576
321,1.304,-0.056900743425747524
322,1.308,-0.33407851550769563
323,1.312,-0.5565690044483207
324,1.316,-0.6880263348004575
325,1.32,-0.7042471396410384
326,1.324,-0.5992268685707749
327,1.328,-0.3882628283840748
328,1.332,-0.10673215443764304
329,1.336,0.19593853433232916
330,1.34,0.4661582747726245
331,1.344,0.657554589299511
332,1.348,0.7408003719372557
333,1.352,0.7091803800176558
334,1.356,0.5784553602971972
335,1.36,0.3812569968749003
336,1.364,0.1577752982878448
337,1.368,-0.054452856308607925
338,1.372,-0.22850668106791983
339,1.376,-0.3514041965620237
340,1.38,-0.42238098495600046
341,1.384,-0.44803603617327736
342,1.388,-0.4372960711459141
343,1.392,-0.3982515064304377
344,1.396,-0.3371726748399329
345,1.4,-0.25899721409205767
346,1.404,-0.16859625154283348
347,1.408,-0.07230601860421026
348,1.412,0.020970410284434127
349,1.416,0.09994484243526239
350,1.42,0.15295887087618049
351,1.424,0.17159318767037104
352,1.428,0.15455536041400347
353,1.432,0.109746939018479
354,1.436,0.052797646132458485
355,1.44,0.002087407441185575
356,1.444,-0.02765342665886902
357,1.448,-0.03010567909643172
358,1.452,-0.00835183174213021
359,1.456,0.02782852275819908
360,1.46,0.06652696456586682
361,1.464,0.09809729608132108
362,1.468,0.11807226613327283
363,1.472,0.12800088690216777
364,1.476,0.13410274232398922
365,1.48,0.14418425284828404
366,1.484,0.16378571332287034
367,1.488,0.1928582319657077
368,1.492,0.22432061393852407
369,1.496,0.2454342309703063
370,1.5,0.24191521934588456
371,1.504,0.20338368044809416
372,1.508,0.1278944763951983
373,1.512,0.02357471475490413
374,1.516,-0.09327656877137057
375,1.52,-0.20276303034074278
376,1.524,-0.28692526667495893
377,1.528,-0.33442060501733123
378,1.532,-0.3428702293915074
379,1.536,-0.318127945695449
380,1.54,-0.2709713826406228
381,1.544,-0.213043648901938
382,1.548,-0.1542506932809858
383,1.552,-0.1026198022112287
384,1.556,-0.06561210486814638
385,1.56,-0.05081325998080736
386,1.564,-0.06477577933650211
387,1.568,-0.11058955531712787
388,1.572,-0.185762553649847
389,1.576,-0.2816600180024859
390,1.58,-0.3848711009644993
391,1.584,-0.48015818974585284
392,1.588,-0.5541146371515012
393,1.592,-0.5981807064077491
394,1.596,-0.6095449771302354
395,1.6,-0.5893451597768442
396,1.604,-0.5394548465708187
397,1.608,-0.4605086576282708
398,1.612,-0.35304808564822077
399,1.616,-0.22112398745195527
400,1.62,-0.07556842553039719
401,1.624,0.06580309408615913
402,1.628,0.1818922124064016
403,1.632,0.25463737911351125
404,1.636,0.2754445757929266
405,1.64,0.24892143936727273
406,1.644,0.1917607696155206
407,1.648,0.1266099762722386
408,1.652,0.0735865743898123
409,1.656,0.043760368911473974
410,1.66,0.037710568543802614
411,1.664,0.0488998668742744
412,1.668,0.06877395218391005
413,1.672,0.09030829393340684
414,1.676,0.10888899300813823
415,1.68,0.12164157454113514
416,1.684,0.12665134724172672
417,1.688,0.1223637522758948
418,1.692,0.10680341410177753
419,1.696,0.07693216738343739
420,1.7,0.02923580593835196
421,1.704,-0.03791183882310462
422,1.708,-0.1210765291241374
423,1.712,-0.20956474763000102
424,1.716,-0.28530312464996144
425,1.72,-0.32502963141793895
426,1.724,-0.305096776626115
427,1.728,-0.20891728722678604
428,1.732,-0.03505321154678526
429,1.736,0.19824402209901418
430,1.74,0.45561083025997745
431,1.744,0.6940820666113625
432,1.748,0.8755125957525006
433,1.752,0.9769863322272495
434,1.756,0.9961378201895388
435,1.76,0.9504233974794158
436,1.764,0.8705761647852887
437,1.768,0.7898413874173249
438,1.772,0.7326479024336011
439,1.776,0.7074333596252322
440,1.78,0.7065771785874767
441,1.784,0.7124810231318818
442,1.788,0.7057623509442225
443,1.792,0.6717554963202598
444,1.796,0.6042260791788414
445,1.8,0.5070856947658192
446,1.804,0.3942842223355351
447,1.808,0.28684823099940876
448,1.812,0.20657803767874133
449,1.816,0.1679917975051157
450,1.82,0.17188763975520369
451,1.824,0.2040076375208782
452,1.828,0.24029180971048605
453,1.832,0.25688102831092713
454,1.836,0.24040103030290713
455,1.84,0.19381505829581794
456,1.844,0.13516212294137753
457,1.848,0.08957240333470802
458,1.852,0.07768541912488179
459,1.856,0.10499741294133218
460,1.86,0.15676795220897372
461,1.864,0.20188659272679008
462,1.868,0.20546269089236097
463,1.872,0.1447575179511323
464,1.876,0.020601479620201
465,1.88,-0.1411020848393643
466,1.884,-0.29817674983875053
467,1.888,-0.4072394163027388
468,1.892,-0.4387656142043966
469,1.896,-0.38661040380410383
470,1.9,-0.26911218760880584
471,1.904,-0.12154861493436259
472,1.908,0.01772107792621043
473,1.912,0.12213844166596859
474,1.916,0.18620365356792448
475,1.92,0.2248431791618282
476,1.924,0.2637252391548233
477,1.928,0.3258666278322637
478,1.932,0.42076681269755456
479,1.936,0.5394248585296337
480,1.94,0.6554777884635017
481,1.944,0.7320527110745291
482,1.948,0.733534762915212
483,1.952,0.6389540167681971
484,1.956,0.4516216176082553
485,1.96,0.20088100933395914
486,1.964,-0.06487524385861738
487,1.968,-0.2916712203795455
488,1.972,-0.43556367081068087
489,1.976,-0.47563612980962205
490,1.98,-0.42054539412138064
491,1.984,-0.3061300393683318
492,1.988,-0.18382467736725225
493,1.992,-0.10318810284827426
494,1.996,-0.0947000570115883
495,2.0,-0.15923980828271042
496,2.004,-0.2685314728198058
497,2.008,-0.3769246102394525
498,2.012,-0.44023902221395134
499,2.016,-0.434095020290258
500,2.02,-0.3636913173082448
501,2.024,-0.26008053429710193
502,2.028,-0.1643773778533711
503,2.032,-0.10778504349823796
504,2.036,-0.09722969540924627
505,2.04,-0.11299892773174422
506,2.044,-0.11906324568786975
507,2.048,-0.08117092771603787
508,2.052,0.015695473771353344
509,2.056,0.15812190608486743
510,2.06,0.3065664006592482
511,2.064,0.40785429157069275
512,2.068,0.41340890957329013
513,2.072,0.2968077776019775
514,2.076,0.0643390588850898
515,2.08,-0.24517025225635677
516,2.084,-0.5711744126809554
517,2.088,-0.849041995287157
518,2.092,-1.0281572351797184
519,2.096,-1.0845135573767544
520,2.1,-1.0247231832284125
521,2.104,-0.8813185693595501
522,2.108,-0.7011563483520578
523,2.112,-0.5303798357242407
524,2.116,-0.4006755593646711
525,2.12,-0.3214409482958855
526,2.124,-0.28035946039097254
527,2.128,-0.2513976103174667
528,2.132,-0.20655398190420138
529,2.136,-0.12734524782241602
530,2.14,-0.012648116257756564
531,2.144,0.12021080126724752
532,2.148,0.2424693524357299
533,2.152,0.32615681769915345
534,2.156,0.3553024987136055
535,2.16,0.3306782469201416
536,2.164,0.2666024288378523
537,2.168,0.18273529162727567
538,2.172,0.09609267696986255
539,2.176,0.017151087074035645
540,2.18,-0.04958857013840801
541,2.184,-0.10251172437592612
542,2.188,-0.139344750410819
543,2.192,-0.15456275992145016
544,2.196,-0.1385693746710546
545,2.2,-0.079225416582262
546,2.204,0.03382977616247282
547,2.208,0.20271454572570313
548,2.212,0.4151213805638064
549,2.216,0.6413566000984745
550,2.22,0.8365400046270632
551,2.224,0.9486611253864132
552,2.228,0.9316192882815059
553,2.232,0.760089524778568
554,2.236,0.4414299289530172
555,2.24,0.020051111769740688
556,2.244,-0.4285769145382216
557,2.248,-0.8140709173452907
558,2.252,-1.0534999803672382
559,2.256,-1.0933557512131127
560,2.26,-0.9241138838217687
561,2.264,-0.5823161876905236
562,2.268,-0.1391333380434168
563,2.272,0.32078381709605186
564,2.276,0.7229726243896312
565,2.28,1.0215474093145682
566,2.284,1.2067576504265398
567,2.288,1.3006040916939554
568,2.292,1.3437778200219346
569,2.296,1.3790910154489981
570,2.3,1.4363391079985774
571,2.304,1.5228395512610584
572,2.308,1.62256022397491
573,2.312,1.7039642787590046
574,2.316,1.7333746650766957
575,2.32,1.6884981815684745
576,2.324,1.566839444739827
577,2.328,1.3863557619114426
578,2.332,1.179495508265026
579,2.336,0.9842223866920222
580,2.34,0.8356276698339126
581,2.344,0.7599988110224439
582,2.348,0.7710030031963003
583,2.352,0.866646556221294
584,2.356,1.0267439640497145
585,2.36,1.2118903891495858
586,2.364,1.3645611204010961
587,2.368,1.4123912888974115
588,2.372,1.2743293940666676
589,2.376,0.8708108091519604
590,2.38,0.13818443401452515
591,2.384,-0.9542287053667465
592,2.388,-2.388615774787041
593,2.392,-4.09108927390711
594,2.396,-5.937847567891067
